Date,IWM
2006-10-16,0.005928391300986879
2006-10-17,-0.004976916877913573
2006-10-18,0.00013189609640384958
2006-10-19,0.00486927213848487
2006-10-20,-0.009822334471868754
2006-10-23,0.001983927733796742
2006-10-24,0.0019799995577611806
2006-10-25,0.006587826897241911
2006-10-26,0.008377100956163508
2006-10-27,-0.01168267853359195
2006-10-30,0.004334065733232695
2006-10-31,-0.003138262947124826
2006-11-01,-0.021645195281120966
2006-11-02,-0.0014745086615672864
2006-11-03,0.00483371627398399
2006-11-06,0.01162659558243151
2006-11-07,0.006604969398925853
2006-11-08,0.005118209297242382
2006-11-09,-0.009139737080346433
2006-11-10,0.00830110270854778
2006-11-13,0.0014382270225294924
2006-11-14,0.019313035222041863
2006-11-15,0.007554075323015663
2006-11-16,-0.000762664884092823
2006-11-17,-0.0006356400549396568
2006-11-20,0.0013997767949052164
2006-11-21,0.001651705958936489
2006-11-22,0.001141293664383758
2006-11-24,-0.004561414613078796
2006-11-27,-0.022403157933448048
2006-11-28,0.0033853314392082723
2006-11-29,0.012977060308321242
2006-11-30,0.00012792022348895316
2006-12-01,-0.0037145439703644145
2006-12-04,0.01979911313439442
2006-12-05,0.0007568289852630805
2006-12-06,-0.003401781404502313
2006-12-07,-0.004297889717418957
2006-12-08,0.0001273334771916268
2006-12-11,0.0025386081429958907
2006-12-12,-0.005444277829900979
2006-12-13,0.001273115275225667
2006-12-14,0.004068977866761525
2006-12-15,-0.0008867544142090455
2006-12-18,-0.012547490784479587
2006-12-19,-0.0006413414295559638
2006-12-20,0.005790415928255133
2006-12-21,-0.004616320486926617
2006-12-22,-0.006570509162965088
2006-12-26,0.014265220483354879
2006-12-27,0.01189135882856207
2006-12-28,-0.004549091145125583
2006-12-29,-0.00952059887933121
2007-01-03,0.0016664392131973127
2007-01-04,0.0026866410225474535
2007-01-05,-0.020926334981418493
2007-01-08,-0.003909560535066525
2007-01-09,0.009420134012743775
2007-01-10,0.007777065887463408
2007-01-11,0.006174338051466277
2007-01-12,0.009586518999446403
2007-01-16,-0.00671015980849321
2007-01-17,-0.004334413309343588
2007-01-18,-0.008321637483056366
2007-01-19,0.0038730343455635197
2007-01-22,-0.00733009524212036
2007-01-23,0.009457478807311404
2007-01-24,0.010908534762717803
2007-01-25,-0.012568526024776094
2007-01-26,0.0037284364909935253
2007-01-29,0.00871032953874673
2007-01-30,0.005459914093123963
2007-01-31,0.0021469157460367594
2007-02-01,0.010712390311150566
2007-02-02,0.000623041995467144
2007-02-05,-0.0001238421161825487
2007-02-06,0.0024919701748296053
2007-02-07,0.00919947422111167
2007-02-08,-0.0016017763177210709
2007-02-09,-0.009129265815756238
2007-02-12,-0.002739816258422345
2007-02-13,0.007366441769380394
2007-02-14,0.0014874815158096855
2007-02-15,0.0007425750283847066
2007-02-16,0.0038341874431153666
2007-02-20,0.009609406964154354
2007-02-21,0.0018298136056529302
2007-02-22,0.0035328531663085805
2007-02-23,-0.005340457616953009
2007-02-26,-0.000732274689296597
2007-02-27,-0.046892090054862945
2007-02-28,0.009993790787668377
2007-03-01,-0.0052011622489317455
2007-03-02,-0.019893022836993346
2007-03-05,-0.021988143429106488
2007-03-06,0.0272721656997974
2007-03-07,-0.003238302857074604
2007-03-08,0.007535603708024752
2007-03-09,0.008123829896788504
2007-03-12,0.0028138950022862375
2007-03-13,-0.025637873719649984
2007-03-14,0.010603525731897268
2007-03-15,0.007772412193781886
2007-03-16,-0.006811931377075919
2007-03-19,0.012423842957699938
2007-03-20,0.007925035689721138
2007-03-21,0.018008889449626864
2007-03-22,0.0
2007-03-23,0.0015478856965809307
2007-03-26,-0.0021193988368687355
2007-03-27,-0.004620739351511971
2007-03-28,-0.006900592340958633
2007-03-29,0.001263552182072969
2007-03-30,0.002523480236280573
2007-04-02,0.0025174382657311423
2007-04-03,0.010671534807379146
2007-04-04,-0.00012468897351181063
2007-04-05,-0.0006209526483220706
2007-04-09,0.0013677038573987055
2007-04-10,0.003103549711733322
2007-04-11,-0.006187955938647405
2007-04-12,0.006724765889629225
2007-04-13,0.006432430268782152
2007-04-16,0.013766093843177174
2007-04-17,-0.0030311066265098496
2007-04-18,-0.005837531163287224
2007-04-19,-0.004770441122115776
2007-04-20,0.011676656910593497
2007-04-23,-0.001093693800321427
2007-04-24,-0.0004868246745292071
2007-04-25,0.0027992118792494747
2007-04-26,0.0055813022281521185
2007-04-27,-0.004223616689163823
2007-04-30,-0.021570119794938725
2007-05-01,0.004087316873655489
2007-05-02,0.013321911982697943
2007-05-03,0.0018258139662596928
2007-05-04,0.006318559427815673
2007-05-07,-0.0028980617067765335
2007-05-08,-0.0035118410347856344
2007-05-09,0.004011106944138421
2007-05-10,-0.012345780573663756
2007-05-11,0.009068071010528644
2007-05-14,-0.008744210373063943
2007-05-15,-0.00796375879084299
2007-05-16,0.005434517482803436
2007-05-17,-0.007738494741685753
2007-05-18,0.011759757276287974
2007-05-21,0.012602860710840602
2007-05-22,0.006162152460219117
2007-05-23,-0.002642323427627158
2007-05-24,-0.013124335207955973
2007-05-25,0.006466216071670194
2007-05-29,0.009213543751092956
2007-05-30,0.006726723756240505
2007-05-31,0.005488481041892257
2007-06-01,0.005102124905450811
2007-06-04,0.0010629498929606296
2007-06-05,-0.004009362614505907
2007-06-06,-0.011131134423690181
2007-06-07,-0.02071613413165907
2007-06-08,0.01308345497161345
2007-06-11,0.000241353424400792
2007-06-12,-0.016531810788438572
2007-06-13,0.013374848060473843
2007-06-14,0.009080730692452299
2007-06-15,0.011878874554555496
2007-06-18,-0.0018969407508544478
2007-06-19,0.0026132507141969352
2007-06-20,-0.017300431422337392
2007-06-21,0.007838317639118797
2007-06-22,-0.007897096729446718
2007-06-25,-0.005185726792911849
2007-06-26,-0.007394478608595212
2007-06-27,0.020884079359441365
2007-06-28,-0.0001317459400921317
2007-06-29,-0.006233535480391517
2007-07-02,0.012907225918910692
2007-07-03,0.004762989185508992
2007-07-05,0.0016596098483545596
2007-07-06,0.003432034125594452
2007-07-09,-0.000943621759205926
2007-07-10,-0.01640683758263617
2007-07-11,0.005999816653588175
2007-07-12,0.011809966256234095
2007-07-13,0.000943283486592783
2007-07-16,-0.004947050234446415
2007-07-17,0.0007101352783265291
2007-07-18,-0.0031940388176020518
2007-07-19,0.002847970790186727
2007-07-20,-0.014909181566715834
2007-07-23,-0.0037235960371868604
2007-07-24,-0.02339069125736082
2007-07-25,-0.0037035283807707042
2007-07-26,-0.026766294043707894
2007-07-27,-0.024318061304757776
2007-07-30,0.01735592835876343
2007-07-31,-0.011031761034882237
2007-08-01,0.005447787972632678
2007-08-02,0.007868743471619588
2007-08-03,-0.03558153091524663
2007-08-06,0.009024950331653958
2007-08-07,0.015388217211783184
2007-08-08,0.030051429172165856
2007-08-09,-0.023012954507829697
2007-08-10,0.004763105167200576
2007-08-13,-0.00538072351690988
2007-08-14,-0.01713072416015682
2007-08-15,-0.01454540699278517
2007-08-16,0.02220744581753742
2007-08-17,0.020033529905002068
2007-08-20,0.0007652976780390119
2007-08-21,0.0028040709238688066
2007-08-22,0.011945370530942023
2007-08-23,-0.012808941084118342
2007-08-24,0.01297513887350732
2007-08-27,-0.013813642593318853
2007-08-28,-0.025214089748305413
2007-08-29,0.026257749427684995
2007-08-30,-0.006747002034644289
2007-08-31,0.00909934117864375
2007-09-04,0.012827367381155863
2007-09-05,-0.009279028554697755
2007-09-06,0.0002529753220270603
2007-09-07,-0.0164491272506061
2007-09-10,-0.013894535853062995
2007-09-11,0.017482238078435186
2007-09-12,-0.0062826106413904625
2007-09-13,0.0024509777492627283
2007-09-14,0.0051491421323439646
2007-09-17,-0.01101301785696751
2007-09-18,0.04259985731940752
2007-09-19,0.013413280165686103
2007-09-20,-0.00992662832596991
2007-09-21,0.002104008952701353
2007-09-24,-0.007658083372218627
2007-09-25,-0.004055308144862768
2007-09-26,0.008769862543415607
2007-09-27,0.005960995365273947
2007-09-28,-0.011851223835590341
2007-10-01,0.024862171081552198
2007-10-02,0.006461034423101086
2007-10-03,-0.002785740335738085
2007-10-04,0.0015787868607957112
2007-10-05,0.020252214851838257
2007-10-08,-0.007488155382634143
2007-10-09,0.008143449498068556
2007-10-10,-0.0008317560958843728
2007-10-11,-0.011294316891999556
2007-10-12,0.007936269252900807
2007-10-15,-0.011572557559441532
2007-10-16,-0.011466082726166893
2007-10-17,0.003907334786566352
2007-10-18,-0.0024330192072710144
2007-10-19,-0.03572268600179673
2007-10-22,0.021114655917417346
2007-10-23,0.007677242260063055
2007-10-24,-0.006389172037928326
2007-10-25,-0.002473697894224358
2007-10-26,0.016736937395923857
2007-10-29,-0.001097910591413953
2007-10-30,-0.007933985676216393
2007-10-31,0.012919572955111036
2007-11-01,-0.03862976591840395
2007-11-02,0.004928330236977585
2007-11-05,-0.013202480894367041
2007-11-06,0.018857961058489803
2007-11-07,-0.03101534245133697
2007-11-08,0.0029683880595863243
2007-11-09,-0.0110667058503775
2007-11-12,-0.009629164047768701
2007-11-13,0.031401993035252485
2007-11-14,-0.005732760255127811
2007-11-15,-0.014221491611110637
2007-11-16,-0.008448216543564646
2007-11-19,-0.021627673239934864
2007-11-20,0.005760646677774872
2007-11-21,-0.020913921065916385
2007-11-23,0.02122488275784762
2007-11-26,-0.026112720793412758
2007-11-27,0.011628171413241795
2007-11-28,0.0394861266394253
2007-11-29,-0.008585793180793111
2007-11-30,0.005773238570569328
2007-12-03,-0.011741610108143896
2007-12-04,-0.010561183999235557
2007-12-05,0.01988000705055737
2007-12-06,0.023678862531853584
2007-12-07,0.003066960241882466
2007-12-10,0.007898896030128055
2007-12-11,-0.03488796853549314
2007-12-12,0.0073343918634185545
2007-12-13,-0.005460423866207598
2007-12-14,-0.019479813426668713
2007-12-17,-0.015333759162113325
2007-12-18,0.017873936864511775
2007-12-19,0.0070509966399749935
2007-12-20,0.015059755113061346
2007-12-21,0.02290419497013052
2007-12-24,0.007252215251039251
2007-12-26,0.004673248001201058
2007-12-27,-0.023753485920036566
2007-12-28,-0.010724037857822055
2007-12-31,-0.008621429838600592
2008-01-02,-0.009749223265023588
2008-01-03,-0.011043449598321597
2008-01-04,-0.030135679895679557
2008-01-07,0.0022193600384212697
2008-01-08,-0.030864779616820326
2008-01-09,0.010139905583031128
2008-01-10,0.01371413203751004
2008-01-11,-0.02064196873119295
2008-01-14,0.008260474260900041
2008-01-15,-0.018361951255879694
2008-01-16,0.001006802686644992
2008-01-17,-0.024291617716039604
2008-01-18,-0.009723086227751865
2008-01-22,-0.007140884694932126
2008-01-23,0.034162242090099104
2008-01-24,-0.0007247532369242249
2008-01-25,-0.00724896227012084
2008-01-28,0.021177175487206323
2008-01-29,0.002574338578681834
2008-01-30,-0.012553416196356859
2008-01-31,0.024848241619309652
2008-02-01,0.023541121436670087
2008-02-04,-0.011293704156726037
2008-02-05,-0.02563005444280375
2008-02-06,-0.01329531484555102
2008-02-07,0.015792822684075336
2008-02-08,-0.0062756730097263125
2008-02-11,0.0004305140985123579
2008-02-12,0.007890998133605498
2008-02-13,0.02263282954825474
2008-02-14,-0.023106270885717706
2008-02-15,-0.004417454768305129
2008-02-19,0.012308715296508677
2008-02-20,0.0005648865289800131
2008-02-21,-0.01907582457257917
2008-02-22,0.0
2008-02-25,0.019446788090697442
2008-02-26,0.00932610447380644
2008-02-27,-0.00041935933470682585
2008-02-28,-0.01512654303621419
2008-02-29,-0.02076176056804968
2008-03-03,-0.00958499265791235
2008-03-04,-0.005864871049157672
2008-03-05,0.009586856117720144
2008-03-06,-0.03330895230305064
2008-03-07,-0.0031736657242477095
2008-03-10,-0.02213486268102649
2008-03-11,0.043411267176819646
2008-03-12,-0.011590089183636465
2008-03-13,0.019994372004616956
2008-03-14,-0.02520287172548441
2008-03-17,-0.016329016186695133
2008-03-18,0.04595748254706877
2008-03-19,-0.024981935322529458
2008-03-20,0.01703133301801607
2008-03-24,0.038889745140058496
2008-03-25,0.003285925276275803
2008-03-26,-0.008259445913491481
2008-03-27,-0.009190259425051917
2008-03-28,-0.011739330377439017
2008-03-31,0.0014667615503536346
2008-04-01,0.03660868780493276
2008-04-02,0.002401181152837051
2008-04-03,0.003100250462500176
2008-04-04,-0.0002807829181982191
2008-04-07,-0.0016866792112776308
2008-04-08,-0.0009849518046735062
2008-04-09,-0.01634500645868875
2008-04-10,0.010599975648307947
2008-04-11,-0.025655336992314925
2008-04-14,-0.0030551417595714447
2008-04-15,0.006420364257342603
2008-04-16,0.032332903521209655
2008-04-17,-0.003932529868154733
2008-04-18,0.010575254897039477
2008-04-21,0.00014018053400954855
2008-04-22,-0.01827612184698424
2008-04-23,0.0025577979971957987
2008-04-24,0.009638647211485774
2008-04-25,0.009406474709258816
2008-04-28,0.0066754455579123295
2008-04-29,-0.008841954653154516
2008-04-30,-0.004739245268440495
2008-05-01,0.017226555577978475
2008-05-02,-0.0011009108732465966
2008-05-05,-0.00386002410455355
