Date,QQQ
2005-05-03,0.005125906039207484
2005-05-04,0.012181102164952051
2005-05-05,0.0008394187064617586
2005-05-06,0.002796800726414528
2005-05-09,0.004740626516855251
2005-05-10,-0.007216975915038448
2005-05-11,0.005032823537739484
2005-05-12,-0.0027817695267516873
2005-05-13,0.010879351825034078
2005-05-16,0.006622324275204594
2005-05-17,0.006030486895568954
2005-05-18,0.01362405582434012
2005-05-19,0.008332692904759575
2005-05-20,0.0039988810462252555
2005-05-23,0.005045554204277769
2005-05-24,0.0031704376708705517
2005-05-25,-0.004213693815057318
2005-05-26,0.010050239949789708
2005-05-27,0.0005234869176340418
2005-05-31,-0.0034027009510055883
2005-06-01,0.008140842357777789
2005-06-02,0.007033467549070194
2005-06-03,-0.014484998920585634
2005-06-06,0.00026218545384293357
2005-06-07,-0.008396429526022264
2005-06-08,-0.0021169408705606907
2005-06-09,0.006364176714189762
2005-06-10,-0.010540080148735087
2005-06-13,0.004793590389781999
2005-06-14,-0.003975265017667873
2005-06-15,0.003192618707487549
2005-06-16,0.005305284880852579
2005-06-17,0.00013207985845964387
2005-06-20,0.0
2005-06-21,-0.0005283677865040026
2005-06-22,-0.0010567032819495115
2005-06-23,-0.011108600283000536
2005-06-24,-0.011232789292958123
2005-06-27,-0.004598221864386409
2005-06-28,0.009510670216010597
2005-06-29,-0.00215346989034515
2005-06-30,-0.00782287364231471
2005-07-01,-0.0013592149525685215
2005-07-05,0.010345579324917642
2005-07-06,-0.0048505291113716265
2005-07-07,0.0035201137851752495
2005-07-08,0.019158458432148473
2005-07-11,0.009266358873706082
2005-07-12,0.00472201330810007
2005-07-13,0.0023499687449484163
2005-07-14,0.009898232753075664
2005-07-15,0.003095576932973021
2005-07-18,-0.004113893364985355
2005-07-19,0.011618229081123754
2005-07-20,0.0071463998092831105
2005-07-21,0.00025382241364146907
2005-07-22,-0.0012668633187308265
2005-07-25,-0.003804843495753385
2005-07-26,0.003819375622247545
2005-07-27,0.007609913949871094
2005-07-28,0.0047839631482347045
2005-07-29,-0.008268914751594636
2005-08-01,0.0017687704976765417
2005-08-02,0.010845024213626875
2005-08-03,-0.0004990105728632788
2005-08-04,-0.00973539682101876
2005-08-05,-0.004789313939122741
2005-08-08,-0.007345899498776509
2005-08-09,0.006634575126484243
2005-08-10,-0.008618539100585854
2005-08-11,0.008181733957535853
2005-08-12,-0.005579719237404301
2005-08-15,0.00612145246450746
2005-08-16,-0.01622277890565893
2005-08-17,0.005925889041842547
2005-08-18,-0.005122810290216551
2005-08-19,-0.0005154025904652304
2005-08-22,0.0005156683672775664
2005-08-23,-0.002831777316596451
2005-08-24,-0.005938706478418765
2005-08-25,0.0023370629437255985
2005-08-26,-0.0033682859021754163
2005-08-29,0.007800096445676807
2005-08-30,-0.003612149045177593
2005-08-31,0.00932152640631978
2005-09-01,-0.0015395074448353308
2005-09-02,-0.0038537259906457066
2005-09-06,0.014702403932579156
2005-09-07,0.0017792194176549092
2005-09-08,-0.00025369034318345474
2005-09-09,0.005583285023430529
2005-09-12,0.0027767070487689782
2005-09-13,-0.002516920871471151
2005-09-14,-0.011355174372029375
2005-09-15,-0.0005103592655211209
2005-09-16,0.006128809172788907
2005-09-19,-0.007868099319256139
2005-09-20,-0.004093189407968323
2005-09-21,-0.011045026514912126
2005-09-22,0.0036358443688506714
2005-09-23,0.00284701431066936
2005-09-26,0.0002580112492904796
2005-09-27,-0.0023219639159028915
2005-09-28,0.00025877638908955447
2005-09-29,0.013442713726727451
2005-09-30,0.006633114998718437
2005-10-03,0.00253527666756459
2005-10-04,-0.0065733083718513274
2005-10-05,-0.013740243571095156
2005-10-06,-0.013158526462933029
2005-10-07,0.002353626643357698
2005-10-10,-0.005477227862783263
2005-10-11,-0.004983097357227906
2005-10-12,-0.011860566844390186
2005-10-13,0.007735528094066524
2005-10-14,0.007411335828367394
2005-10-17,0.003152734742339902
2005-10-18,-0.007071710545046739
2005-10-19,0.020047232707103957
2005-10-20,-0.009309587601591729
2005-10-21,0.006264557945234284
2005-10-24,0.015823707990830993
2005-10-25,-0.0038302201514130996
2005-10-26,-0.0051266344178844125
2005-10-27,-0.020098943858852025
2005-10-28,0.0076264601325843895
2005-10-31,0.014352537679672261
2005-11-01,-0.0007716441879023206
2005-11-02,0.01313084557236932
2005-11-03,0.01499305067832335
2005-11-04,0.003505767924010028
2005-11-07,0.0012474706269050007
2005-11-08,0.0002492501594320018
2005-11-09,0.0004974845491707569
2005-11-10,0.01095681733450804
2005-11-11,0.0027092412020177647
2005-11-14,0.0
2005-11-15,-0.0046668546404057265
2005-11-16,0.006169843071790693
2005-11-17,0.013245039652279189
2005-11-18,0.0033888511507638164
2005-11-21,0.002412478841975707
2005-11-22,0.003609686206644813
2005-11-23,0.0023986603546284346
2005-11-25,0.0021530934063052065
2005-11-28,-0.008355305852013828
2005-11-29,-0.004814611763573229
2005-11-30,-0.002419330928069563
2005-12-01,0.018671466877245413
2005-12-02,0.002380426811432468
2005-12-05,-0.00736153331673306
2005-12-06,0.0033490185922222526
2005-12-07,-0.0019074133883076883
2005-12-08,-0.007166336045591026
2005-12-09,0.00384959778080618
2005-12-12,0.0035950842913183845
2005-12-13,0.004060096956423065
2005-12-14,-0.0033300074048638884
2005-12-15,0.0016706200831850815
2005-12-16,-0.006901983856716365
2005-12-19,-0.01587361553141975
2005-12-20,0.0007330767455666631
2005-12-21,0.004395783308599244
2005-12-22,0.006564763198179557
2005-12-23,0.0
2005-12-27,-0.00869567935621507
2005-12-28,-0.0012184029406951957
2005-12-29,-0.006587293119628579
2005-12-30,-0.007612588788694974
2006-01-03,0.022271730417056768
2006-01-04,0.010408591668459977
2006-01-05,0.00431258633298115
2006-01-06,0.018129786940272563
2006-01-09,0.003983390983778534
2006-01-10,0.0007002664740969333
2006-01-11,0.007695667599112221
2006-01-12,-0.004859683669758752
2006-01-13,-0.0004651464962388552
2006-01-17,-0.006514769926713071
2006-01-18,-0.011475216406591326
2006-01-19,0.00734407362913525
2006-01-20,-0.029868351673448035
2006-01-23,0.00024233184685096276
2006-01-24,0.004362646976782791
2006-01-25,-0.004343696960370513
2006-01-26,0.007028516737882962
2006-01-27,0.013477865954256929
2006-01-30,0.0018996981423524684
2006-01-31,-0.004503519190807159
2006-02-01,0.0035720869545352585
2006-02-02,-0.017082637918672816
2006-02-03,-0.012309864813700777
2006-02-06,-0.0026882388839959415
2006-02-07,-0.004410316457592489
2006-02-08,0.011567571960956036
2006-02-09,-0.009488911289884716
2006-02-10,0.006140740120379018
2006-02-13,-0.011474053321145483
2006-02-14,0.010125622436136128
2006-02-15,0.006357055662943756
2006-02-16,0.009231998551503251
2006-02-17,-0.00794402538323824
2006-02-21,-0.011162310096487604
2006-02-22,0.012515387704445269
2006-02-23,-0.0026661942340507894
2006-02-24,0.0026733218292978034
2006-02-27,0.011149106893611593
2006-02-28,-0.014861408013503219
2006-03-01,0.013625326116178282
2006-03-02,0.0007198409151576435
2006-03-03,-0.005756297609663563
2006-03-06,-0.008685297911144474
2006-03-07,-0.005841001217680719
2006-03-08,0.0004896281207784625
2006-03-09,-0.008563643653541786
2006-03-10,0.000987451567681319
2006-03-13,0.0029588822855999286
2006-03-14,0.016960994528399942
2006-03-15,0.008460682056059765
2006-03-16,-0.00838969947624546
2006-03-17,0.002636884168350173
2006-03-20,0.002412409616673994
2006-03-21,-0.01058989432429791
2006-03-22,0.0024329047437736673
2006-03-23,-0.002912335172737035
2006-03-24,0.005110957361659452
2006-03-27,0.00024230074273168256
2006-03-28,-0.004115308078124547
2006-03-29,0.018959409626094992
2006-03-30,0.003101407867261319
2006-03-31,-0.002853839814427217
2006-04-03,0.0011923436034131374
2006-04-04,0.005479140937327376
2006-04-05,0.009476527955165848
2006-04-06,0.0028160187479218113
2006-04-07,-0.00959487516340729
2006-04-10,-0.001418026587919452
2006-04-11,-0.00804569876701211
2006-04-12,0.00023871713158185592
2006-04-13,0.004054776548044536
2006-04-17,-0.010451648494123722
2006-04-18,0.019202851311707514
2006-04-19,0.004475106334844936
2006-04-20,-0.0035166443310487017
2006-04-21,-0.011765509509970018
2006-04-24,-0.0009515633850896155
2006-04-25,-0.002145235584277261
2006-04-26,-0.0002392151357785144
2006-04-27,0.009555980360489436
2006-04-28,-0.009702324446641208
2006-05-01,-0.009796635916828333
2006-05-02,0.0026545822266745844
2006-05-03,-0.0014439838068603938
2006-05-04,0.008194694117741985
2006-05-05,0.007889069449077413
2006-05-08,0.0009484806909025867
2006-05-09,-0.003791173105792467
2006-05-10,-0.008801592165952887
2006-05-11,-0.0223174115578203
2006-05-12,-0.013500632577050364
2006-05-15,-0.0007467564638540258
2006-05-16,-0.007469813989750107
2006-05-17,-0.013546857688629954
2006-05-18,-0.006866901290803251
2006-05-19,0.0076821387476251335
2006-05-22,-0.009656790737386678
2006-05-23,-0.00975141138849045
2006-05-24,0.006737489484048176
2006-05-25,0.013127447607693687
2006-05-26,0.0033032384199427334
2006-05-30,-0.021524747434938152
2006-05-31,0.0046580777503473225
2006-06-01,0.023699456892711357
2006-06-02,-0.002516439616670807
2006-06-05,-0.021695414825668835
2006-06-06,-0.0007731029625264174
2006-06-07,-0.007484404565469505
2006-06-08,-0.0015599985482992462
2006-06-09,-0.006509878801469693
2006-06-12,-0.01965947531326362
2006-06-13,-0.00401058918119257
2006-06-14,0.010201618273592006
2006-06-15,0.027105376800787617
2006-06-16,-0.007352854641077711
2006-06-19,-0.008085551885235853
2006-06-20,0.001314555200947698
2006-06-21,0.015756527604818826
2006-06-22,-0.012668296629971598
2006-06-23,-0.0010474251614955854
2006-06-26,0.0026211917141418795
2006-06-27,-0.01882326432017345
2006-06-28,0.0074611517584541875
2006-06-29,0.03041480509579908
2006-06-30,-0.004876937846723717
2006-07-03,0.005932824390628033
2006-07-05,-0.0217953826318662
2006-07-06,-0.0010480561548767975
2006-07-07,-0.011021163430912306
2006-07-10,-0.008754770532607647
2006-07-11,0.00749384508918971
2006-07-12,-0.0188624548167986
2006-07-13,-0.016788758629706857
2006-07-14,-0.010189895257310067
2006-07-17,0.0025042456610930852
2006-07-18,0.0033304679093124623
2006-07-19,0.013001079350008382
2006-07-20,-0.014745678288788477
2006-07-21,-0.010531650378925339
2006-07-24,0.01988726794920992
2006-07-25,0.005767445663296122
2006-07-26,-0.0008186398214787838
2006-07-27,-0.006559356107413872
2006-07-28,0.02090758205579557
2006-07-31,-0.00026959703229512133
2006-08-01,-0.016711175185867955
2006-08-02,0.011239418132020562
2006-08-03,0.00623450539642878
2006-08-04,-0.004580052045200178
2006-08-07,-0.006495149578337189
2006-08-08,-0.00626525988658555
2006-08-09,0.0013707754605416511
2006-08-10,0.007116725509642263
2006-08-11,-0.007066435626953638
2006-08-14,0.006569458693219232
2006-08-15,0.025292484537233317
2006-08-16,0.023607398710771887
2006-08-17,0.0036275256815005985
2006-08-18,0.0015495771485065646
2006-08-21,-0.009538701033118935
2006-08-22,0.0002602886512987901
2006-08-23,-0.007545942791753024
2006-08-24,0.002883609846267454
2006-08-25,0.001830817929619144
2006-08-28,0.00756783272198569
2006-08-29,0.003107283758916557
2006-08-30,0.004648271186471931
2006-08-31,-0.0010282717464069613
2006-09-01,0.00540289425449636
2006-09-05,0.009723236809497493
2006-09-06,-0.02002006196123851
2006-09-07,-0.004654558982005841
2006-09-08,0.0059755167067852
2006-09-11,0.006197948557406852
2006-09-12,0.01848057008790871
2006-09-13,0.00680451957477235
2006-09-14,0.001001280380593661
2006-09-15,0.0035778689648118256
2006-09-18,0.0002491781783875435
2006-09-19,-0.0067289101681111685
2006-09-20,0.014553546430824627
2006-09-21,-0.0061835654488392455
2006-09-22,-0.007715058930413465
2006-09-25,0.017556853332511224
2006-09-26,0.004930133028400174
2006-09-27,-0.0012268142485243327
2006-09-28,0.002701869060744544
2006-09-29,-0.004408513687074733
2006-10-02,-0.01254639060494922
2006-10-03,0.004234638754711639
2006-10-04,0.024560071412605522
2006-10-05,0.004842666452707256
2006-10-06,-0.002169207407544893
2006-10-09,0.003381992770727038
2006-10-10,0.001683903208098858
2006-10-11,-0.0019219594569287457
2006-10-12,0.015888200182916368
2006-10-13,0.00545074362095721
2006-10-16,0.0009426338049267624
2006-10-17,-0.011066984679007685
2006-10-18,-0.0047617431693699475
2006-10-19,0.002392529307525093
2006-10-20,0.002386287282881927
2006-10-23,0.010238548454657659
2006-10-24,-0.0068354597003579265
2006-10-25,0.006882504784449628
2006-10-26,0.009191939242317648
2006-10-27,-0.0142463136824732
2006-10-30,0.006396998407002252
2006-10-31,0.0023541250818066572
2006-11-01,-0.013622025277978622
2006-11-02,0.0009522850068133248
2006-11-03,-0.0026160804243701152
2006-11-06,0.0145479660221004
2006-11-07,0.00681673863846366
2006-11-08,0.004669258029827095
2006-11-09,-0.004647557385187184
2006-11-10,0.004669258029827095
2006-11-13,0.01022595113404079
2006-11-14,0.010581865838305893
2006-11-15,0.004098029073093201
2006-11-16,0.004307078022774968
2006-11-17,0.0
2006-11-20,0.002031498175110169
2006-11-21,0.0013521214942768811
2006-11-22,0.006298774874158752
2006-11-24,-0.0017882288558541681
2006-11-27,-0.02262098552420122
2006-11-28,0.0029794354351044827
2006-11-29,0.00685382581971683
2006-11-30,-0.0006805654696604435
2006-12-01,-0.008628659102127956
2006-12-04,0.01374269981236731
2006-12-05,0.0036144357654246395
2006-12-06,-0.0036014186689811156
2006-12-07,-0.012652537783120588
2006-12-08,0.004577012143024861
2006-12-11,0.003644074614756132
2006-12-12,-0.0059010558235877975
2006-12-13,0.0018268083954073866
2006-12-14,0.011165892682704959
2006-12-15,0.0025735633271943836
2006-12-18,-0.009903179920984773
2006-12-19,-0.00318309892483315
2006-12-20,-0.0036488641834885316
2006-12-21,-0.0070950560137073015
2006-12-22,-0.010373615249009371
2006-12-26,0.004192942067372085
2006-12-27,0.005103515469611963
2006-12-28,-0.004846811099105008
2006-12-29,0.0009270402028636049
2007-01-03,0.0018542184397127848
2007-01-04,0.018963722009166295
2007-01-05,-0.004766307753165666
2007-01-08,0.0006845678244600251
2007-01-09,0.0050134518619204815
2007-01-10,0.011791579475090241
2007-01-11,0.010309148847440053
2007-01-12,0.005102026719253638
2007-01-16,-0.0006621164812514735
2007-01-17,-0.008171710250005515
2007-01-18,-0.018480729767640258
2007-01-19,0.0020412708699939497
2007-01-22,-0.010867286048795277
2007-01-23,-0.002517272072483756
2007-01-24,0.016521101199872712
2007-01-25,-0.012867031635569903
2007-01-26,-0.0036584703394735296
2007-01-29,0.0009184864698856821
2007-01-30,0.00045831178462107935
2007-01-31,0.010084561743980425
2007-02-01,-0.0015887113974876188
2007-02-02,0.003637436417150308
2007-02-05,-0.0009063151946053782
2007-02-06,-0.0013602523005363798
2007-02-07,0.00907837854264959
2007-02-08,-0.00022432474699185523
2007-02-09,-0.012823506181873667
2007-02-12,-0.0038742659971114923
2007-02-13,0.003431562025295376
2007-02-14,0.01687204424049593
2007-02-15,0.005829393127709581
2007-02-16,-0.0033434942822350155
2007-02-20,0.007604389092319863
2007-02-21,0.0031073147302596027
2007-02-22,0.005089609333624789
2007-02-23,-0.003522247217818464
2007-02-26,-0.004861375940115709
2007-02-27,-0.04107401821207868
2007-02-28,0.0032416475022227775
2007-03-01,-0.004616225678037655
2007-03-02,-0.015070041537993961
2007-03-05,-0.007768591579531581
2007-03-06,0.016607309740780174
2007-03-07,-0.003967600593074216
2007-03-08,0.006795177638732275
2007-03-09,-0.0009313112408831925
2007-03-12,0.006522147083939611
2007-03-13,-0.01943944707567702
2007-03-14,0.014632498237987734
2007-03-15,-0.0023257474397221367
2007-03-16,-0.0007703147036866032
2007-03-19,0.010273625305646572
2007-03-20,0.007163725626380346
2007-03-21,0.019275330724755957
2007-03-22,-0.0036016746230711494
2007-03-23,-0.0031639994318862774
2007-03-26,0.0040803066910621855
2007-03-27,-0.00699746747233343
2007-03-28,-0.010684768701831882
2007-03-29,0.0011493167944491844
2007-03-30,-0.0009186223827348794
2007-04-02,0.001378536700348043
2007-04-03,0.013076642216655943
2007-04-04,0.004076205820507717
2007-04-05,0.004961726019318435
2007-04-09,-0.0024686643053529744
2007-04-10,0.0051743813315809906
2007-04-11,-0.010519265934915256
2007-04-12,0.007916834472907475
2007-04-13,0.002019507875402393
2007-04-16,0.009182079989039638
2007-04-17,0.002219877154957972
2007-04-18,-0.003322046552360236
2007-04-19,0.0031111813481226047
2007-04-20,0.005536459468238775
2007-04-23,0.0015421785188407533
2007-04-24,0.005058014694279134
2007-04-25,0.013348205421989112
2007-04-26,0.005182840840735947
2007-04-27,0.0004291909845444142
2007-04-30,-0.013098264813313776
2007-05-01,-0.0008706588452787045
2007-05-02,0.010888314398081578
2007-05-03,0.0036623648412974497
2007-05-04,0.0008585996657397565
2007-05-07,0.0
2007-05-08,0.002144562422602414
2007-05-09,0.002139592575528093
2007-05-10,-0.01366681485578336
2007-05-11,0.01277397712176076
2007-05-14,-0.0068402341514111065
2007-05-15,-0.007748634147499045
2007-05-16,0.009761671526045568
2007-05-17,-0.004726544507362984
2007-05-18,0.008201895105558021
2007-05-21,0.006422573774987006
2007-05-22,0.0008509287776963248
2007-05-23,-0.004676129224404524
2007-05-24,-0.01430684754282796
2007-05-25,0.0062824980249214235
2007-05-29,0.0077504964174770485
2007-05-30,0.008117980390609292
2007-05-31,0.004661689976843686
2007-06-01,0.0006331402999333324
2007-06-04,0.0029509734510786423
2007-06-05,0.0
2007-06-06,-0.010718852385110278
2007-06-07,-0.015509038399384334
2007-06-08,0.012300526333512307
2007-06-11,-0.0019187184030076132
2007-06-12,-0.005980389094181304
2007-06-13,0.010958479094542284
2007-06-14,0.006588571494443141
2007-06-15,0.009234721870862383
2007-06-18,0.0002089953962416402
2007-06-19,-0.00020895172629276093
2007-06-20,-0.009421813817748759
2007-06-21,0.00908852329101939
2007-06-22,-0.009426320765681062
2007-06-25,-0.004229155169377052
2007-06-26,-0.005733824764496909
2007-06-27,0.015378534417235468
2007-06-28,-0.00042085953271131515
2007-06-29,0.0016834925557640545
2007-07-02,0.009033809522787317
2007-07-03,0.005829795821651329
2007-07-05,0.007244800968658538
2007-07-06,0.004109991970082882
2007-07-09,0.0006141435579432031
2007-07-10,-0.008386477980906859
2007-07-11,0.006807432841050565
2007-07-12,0.015365580295609638
2007-07-13,0.006860130546484378
2007-07-16,-0.0010019429057234186
2007-07-17,0.007622492407716397
2007-07-18,-0.001194079058787656
2007-07-19,0.0029896518996841426
2007-07-20,-0.005365950894628213
2007-07-23,0.0003998424416642443
2007-07-24,-0.014778764351645157
2007-07-25,0.0014183873464468366
2007-07-26,-0.008501777239678043
2007-07-27,-0.02021245827276097
2007-07-30,0.011669868030854236
2007-07-31,-0.021009986111618195
2007-08-01,0.007785017367382352
2007-08-02,0.00918542528984645
2007-08-03,-0.01903198291343189
2007-08-06,0.011598805870822959
2007-08-07,0.007087792354418587
2007-08-08,0.01097050945141742
2007-08-09,-0.02313672751072937
2007-08-10,-0.00901288768452213
2007-08-13,0.006768247217800116
2007-08-14,-0.017016143008206974
2007-08-15,-0.01902169527273989
2007-08-16,-0.009804193880779355
2007-08-17,0.01892230567867581
2007-08-20,0.004750207169886167
2007-08-21,0.010530486302978481
2007-08-22,0.013611634448582155
2007-08-23,-0.002727581408714097
2007-08-24,0.01409643581965958
2007-08-27,-0.006639336390770523
2007-08-28,-0.02380900690470844
2007-08-29,0.02866899997700023
2007-08-30,0.005200274071120337
2007-08-31,0.011172220545815792
2007-09-04,0.01657539869819069
2007-09-05,-0.0100651352353055
2007-09-06,-0.0008132893870431701
2007-09-07,-0.01851820714465613
2007-09-10,-0.0006220736106316016
2007-09-11,0.01514541013016757
2007-09-12,0.00020417951564688508
2007-09-13,0.004903664914052364
2007-09-14,0.0008134700377289139
2007-09-17,-0.00832944046694184
2007-09-18,0.025199209487245078
2007-09-19,0.0025982075492718693
2007-09-20,-0.0027906959447427937
2007-09-21,0.0071192394471570886
2007-09-24,0.004567551814973259
2007-09-25,0.009488147144213643
2007-09-26,0.004894832349622957
2007-09-27,0.005066337960152101
2007-09-28,-0.003295573029531651
2007-10-01,0.011476263690918698
2007-10-02,0.00019219600543096682
2007-10-03,-0.006921055913680529
2007-10-04,0.0023224951943483507
2007-10-05,0.020282420638555232
2007-10-08,0.0062474504469436365
2007-10-09,0.004326950667600027
2007-10-10,0.0024357856292391844
2007-10-11,-0.01588528140324097
2007-10-12,0.01652152424374087
2007-10-15,-0.007659370112896635
2007-10-16,-0.0047065179715685135
2007-10-17,0.012861744705154443
2007-10-18,0.0042951284898749
2007-10-19,-0.024915812963193784
2007-10-22,0.012013353193735421
2007-10-23,0.020915756867021962
2007-10-24,-0.0075676448192593115
2007-10-25,-0.0133901912497556
2007-10-26,0.016587783629934183
2007-10-29,0.00408004122274952
2007-10-30,0.002031198114174515
2007-10-31,0.01419103785337783
2007-11-01,-0.018717326106874266
2007-11-02,0.007778113327557623
2007-11-05,-0.0064319655069052795
2007-11-06,0.011281857577766896
2007-11-07,-0.02432326173156718
2007-11-08,-0.030365522414914303
2007-11-09,-0.033442684128004774
2007-11-12,-0.02540034263516866
2007-11-13,0.04124798391762585
2007-11-14,-0.012810229002597207
2007-11-15,-0.005390357028608794
2007-11-16,0.009232866945904972
2007-11-19,-0.011535239825646859
2007-11-20,0.004024130849019647
2007-11-21,-0.011823543982854012
2007-11-23,0.010748387534776915
2007-11-26,-0.017255439043093346
2007-11-27,0.020007971498403387
2007-11-28,0.030424632618077707
2007-11-29,0.00427352380761814
2007-11-30,-0.007543519512158259
2007-12-03,-0.008380930987266888
2007-12-04,-0.004126883540171988
2007-12-05,0.017959255703686283
2007-12-06,0.014346493790393655
2007-12-07,0.00019152971909885963
2007-12-10,0.004012869486334614
2007-12-11,-0.02322060879733734
2007-12-12,0.008963614175191648
2007-12-13,-0.005407696889787594
2007-12-14,-0.010291408578248618
2007-12-17,-0.0243276791570739
2007-12-18,0.0032172015961819955
2007-12-19,-0.00020059157606155953
2007-12-20,0.02044922479478184
2007-12-21,0.019726111948400238
2007-12-24,0.007521733019879351
2007-12-26,0.004976599809667359
2007-12-27,-0.011999470471208862
2007-12-28,-0.0009645228322563426
2007-12-31,-0.011578430045066535
2008-01-02,-0.015814042255755445
2008-01-03,0.004165948864823132
2008-01-04,-0.043856221995367206
2008-01-07,-0.004752242215441682
2008-01-08,-0.02594958655420465
2008-01-09,0.021313009247513337
2008-01-10,0.0014607132282660196
2008-01-11,-0.01958772443083434
2008-01-14,0.017428200500897884
2008-01-15,-0.02757445474316622
2008-01-16,-0.010741350918653025
2008-01-17,-0.013897367213069889
2008-01-18,-0.0013216916637511789
2008-01-22,-0.025799174600107055
2008-01-23,-0.0038477797915063006
2008-01-24,0.020449087605934668
2008-01-25,-0.020484804336550422
2008-01-28,0.007728899208830686
2008-01-29,0.001804522652432139
2008-01-30,-0.0009009357207681035
2008-01-31,0.017128916296860863
2008-02-01,0.010192960217814573
2008-02-04,-0.014038755229850763
2008-02-05,-0.028475618841067307
2008-02-06,-0.019692813758654615
2008-02-07,0.007007534669362769
2008-02-08,0.011366156986446274
2008-02-11,0.010780040521664702
2008-02-12,-0.005672954876015823
2008-02-13,0.02190771161651428
2008-02-14,-0.01808812812080729
2008-02-15,-0.0034116349036215077
2008-02-19,-0.0018254233342442916
2008-02-20,0.004572360298989997
2008-02-21,-0.00955893923835538
2008-02-22,0.0036767279943850095
2008-02-25,0.005037095614344622
2008-02-26,0.0038722194848404
2008-02-27,0.004991914469295811
2008-02-28,-0.003838624360083198
2008-02-29,-0.026518423605762953
2008-03-03,-0.006518862952180515
2008-03-04,0.0056242754492772384
2008-03-05,0.004893885366882733
2008-03-06,-0.022031412436421705
2008-03-07,-0.00237150608305825
2008-03-10,-0.019253196566404562
2008-03-11,0.038050950953974594
2008-03-12,-0.002801892325816069
2008-03-13,0.007726879669636366
2008-03-14,-0.01835483331784149
2008-03-17,-0.018225112487799122
2008-03-18,0.04459988552562044
2008-03-19,-0.024694088893479127
2008-03-20,0.02043665020461427
2008-03-24,0.03457939503646035
2008-03-25,0.005607453222510994
2008-03-26,-0.002899406634440327
2008-03-27,-0.02214810767476194
2008-03-28,-0.005032648439859733
2008-03-31,0.0052882032021683845
2008-04-01,0.04277228200506089
2008-04-02,-0.002193640755407178
2008-04-03,0.002198463394308181
2008-04-04,0.005922227337628261
2008-04-07,-0.0021804360872174078
2008-04-08,-0.0076486385423394365
2008-04-09,-0.011230880099063145
2008-04-10,0.014253528366897195
2008-04-11,-0.027668418076275514
2008-04-14,-0.004516279484076846
2008-04-15,0.0013614126921346337
2008-04-16,0.027865845460970373
2008-04-17,-0.002204180254960164
2008-04-18,0.03180923446281536
2008-04-21,0.007064984421796261
2008-04-22,-0.014881306522806392
2008-04-23,0.011005681203063888
2008-04-24,0.008964921484689636
2008-04-25,-0.0025385134283103516
2008-04-28,0.0019085424215732338
2008-04-29,0.007620753080357812
2008-04-30,-0.008193065790137677
2008-05-01,0.03156061817322953
2008-05-02,0.0014378342794070242
