Date,EEM
2005-04-07,0.010087129143675488
2005-04-08,-0.004730499650392406
2005-04-11,-0.00960135978600929
2005-04-12,0.012602790487453719
2005-04-13,-0.019913649408633938
2005-04-14,-0.025593652559489866
2005-04-15,-0.02105238379466945
2005-04-18,0.011828019071542961
2005-04-19,0.016750230149593426
2005-04-20,-0.02359149858628362
2005-04-21,0.028799982289982706
2005-04-22,-0.0110487469116759
2005-04-25,0.018937834958470567
2005-04-26,-0.010227384042512666
2005-04-27,-0.009040870745427698
2005-04-28,-0.015941704335819318
2005-04-29,0.020224126692102162
2005-05-02,0.0066412912388802425
2005-05-03,-0.0009425428451128592
2005-05-04,0.027257821747453725
2005-05-05,0.005267988576351357
2005-05-06,0.002692706942805323
2005-05-09,0.0009110069066291526
2005-05-10,-0.02246805432214416
2005-05-11,0.004655488408622288
2005-05-12,-0.017073316873213673
2005-05-13,-0.01027282140503838
2005-05-16,0.011883946387448274
2005-05-17,0.00024762123182231477
2005-05-18,0.019915677976893642
2005-05-19,0.0036429850505004246
2005-05-20,-0.0025164525717255026
2005-05-23,0.003299545561953776
2005-05-24,-0.002901409578712988
2005-05-25,-0.007178384208481048
2005-05-26,0.011235466801188698
2005-05-27,0.006763901088831625
2005-05-31,-0.008637694746717384
2005-06-01,0.011810577416700552
2005-06-02,0.007605885186952932
2005-06-03,-0.005174700643735486
2005-06-06,0.010069994785397496
2005-06-07,-0.0049616234084692845
2005-06-08,-0.003798439293824285
2005-06-09,0.005242869686003848
2005-06-10,0.002845040648621344
2005-06-13,0.00397153443990117
2005-06-14,0.004097083367754939
2005-06-15,0.007457867582173039
2005-06-16,0.008938414800690797
2005-06-17,0.012043440357633273
2005-06-20,-0.009027853530592767
2005-06-21,-0.004831146401815478
2005-06-22,0.009431670989352048
2005-06-23,-0.017587110717796728
2005-06-24,-0.003496537400387356
2005-06-27,0.006315544938053863
2005-06-28,0.007531541007597342
2005-06-29,-0.005813600103673711
2005-06-30,-0.0030634368448919647
2005-07-01,0.0036311130206383435
2005-07-05,0.004453219952901044
2005-07-06,-0.004849277498550131
2005-07-07,0.0029236959844238797
2005-07-08,0.010411167515762765
2005-07-11,0.01524929047225454
2005-07-12,0.011907910178756698
2005-07-13,-0.0006685761846235705
2005-07-14,0.005753741945286439
2005-07-15,-0.005454886580756213
2005-07-18,-0.0030769417434385327
2005-07-19,0.011406270991503487
2005-07-20,0.00013294622724302485
2005-07-21,0.010878044587407265
2005-07-22,-0.002362044860884427
2005-07-25,-0.00868187220815475
2005-07-26,0.00570587244174825
2005-07-27,0.005409541518544669
2005-07-28,0.012467714867229196
2005-07-29,-0.0006483767747279545
2005-08-01,0.016342433840984993
2005-08-02,0.017738333784989235
2005-08-03,-0.002507643106354429
2005-08-04,-0.008799582543568163
2005-08-05,-0.01838925035842498
2005-08-08,0.006847600303401258
2005-08-09,0.020146042807934972
2005-08-10,0.01069176491236723
2005-08-11,-0.005600499172802809
2005-08-12,-0.010638021524022712
2005-08-15,0.00695730280158724
2005-08-16,-0.017336680967185325
2005-08-17,0.0006392848215677205
2005-08-18,-0.018397278168165054
2005-08-19,-0.003904647597608779
2005-08-22,0.012412692718708929
2005-08-23,-0.009421756414482951
2005-08-24,-0.013028990999149559
2005-08-25,0.011220942166794146
2005-08-26,-0.0013054958106187842
2005-08-29,0.01098018061439543
2005-08-30,-0.01047247169162635
2005-08-31,0.020775640314170563
2005-09-01,0.013824841065455562
2005-09-02,0.00883825023192042
2005-09-06,0.012515878010600723
2005-09-07,0.001236105935367382
2005-09-08,-0.001604835392940318
2005-09-09,0.014714759857198167
2005-09-12,-0.0014623164452787218
2005-09-13,-0.011227688302046124
2005-09-14,-0.0035791503834089466
2005-09-15,0.005821833571867829
2005-09-16,0.015393859919032193
2005-09-19,-0.0014552936929481675
2005-09-20,0.002671944529478276
2005-09-21,0.009448954485646643
2005-09-22,-0.00996027569035085
2005-09-23,-0.0008485035809028263
2005-09-26,0.008855862212191257
2005-09-27,-0.006613873687795868
2005-09-28,0.01137900693512317
2005-09-29,0.01759412211319855
2005-09-30,-0.0016470157187069567
2005-10-03,0.006362521423050493
2005-10-04,-0.009365577480306864
2005-10-05,-0.030370961083064474
2005-10-06,-0.034978696050330216
2005-10-07,0.02475360934608184
2005-10-10,-0.003327517343179487
2005-10-11,0.004327597782616932
2005-10-12,-0.030657530731241667
2005-10-13,-0.0062234994509784425
2005-10-14,-0.0038342814634561018
2005-10-17,0.011034212368978835
2005-10-18,-0.02538095222285308
2005-10-19,0.01953132717959427
2005-10-20,-0.04022966230494951
2005-10-21,0.026613575442806292
2005-10-24,0.02695997200314504
2005-10-25,-0.019689572563775348
2005-10-26,0.0036048514253512742
2005-10-27,-0.023733120231199223
2005-10-28,0.02628135635951101
2005-10-31,0.017925689054683946
2005-11-01,0.017610236749513897
2005-11-02,0.01545127029369131
2005-11-03,0.0010953232732311413
2005-11-04,-0.0020670455278097855
2005-11-07,0.0007307503287419248
2005-11-08,-0.009374954872457875
2005-11-09,0.014994756931831388
2005-11-10,0.0015744474227070704
2005-11-11,0.0021764474477352636
2005-11-14,-0.0026542085375919067
2005-11-15,-0.005685531268628696
2005-11-16,0.008516112194428382
2005-11-17,0.014716415891309564
2005-11-18,0.0027343093150220543
2005-11-21,0.0005927222638701934
2005-11-22,-0.000473958917774131
2005-11-23,0.010549992055588708
2005-11-25,-0.0007037987332032536
2005-11-28,-0.006338649732480772
2005-11-29,-0.00886014866810858
2005-11-30,0.002383709575136672
2005-12-01,0.026159384432370647
2005-12-02,-0.0011587599096355428
2005-12-05,0.008120931680920762
2005-12-06,0.009205369178165279
2005-12-07,-0.00946357151430166
2005-12-08,-0.007482868428547396
2005-12-09,0.010206793983218665
2005-12-12,0.005740483756956127
2005-12-13,0.013127832629865166
2005-12-14,-0.006648021104342261
2005-12-15,-0.004083109585153455
2005-12-16,-0.003417087723097012
2005-12-19,-0.002285636945014491
2005-12-20,0.008590998695981567
2005-12-21,0.016240920825288052
2005-12-22,0.00022318441669866296
2005-12-23,0.0059655867958092745
2005-12-27,-0.011118852446710292
2005-12-28,0.002725751386359221
2005-12-29,0.00011331308610817992
2005-12-30,-0.0005663058932831033
2006-01-03,0.037393555915303134
2006-01-04,0.009066223876634805
2006-01-05,0.005087779293614814
2006-01-06,0.02089384488916335
2006-01-09,0.009811214662458267
2006-01-10,-0.012014283213331978
2006-01-11,0.011737501300696174
2006-01-12,-0.013900504291243898
2006-01-13,0.0010597111055492547
2006-01-17,-0.017469508601072326
2006-01-18,-0.000538752043205748
2006-01-19,0.03234505783989694
2006-01-20,-0.02976517419854363
2006-01-23,0.029063896084219554
2006-01-24,0.01569025879968744
2006-01-25,0.0005148937251180374
2006-01-26,0.023674786591528774
2006-01-27,0.011462725977732902
2006-01-30,-0.004672265771962114
2006-01-31,0.006592155363544183
2006-02-01,-0.0004960067435009208
2006-02-02,-0.02571225260881671
2006-02-03,-0.01365409691453423
2006-02-06,0.02376020917601429
2006-02-07,-0.026235952562675524
2006-02-08,0.0031087494799610926
2006-02-09,0.002582803813558021
2006-02-10,-0.00154574339379987
2006-02-13,-0.02466471284979921
2006-02-14,0.02528844508627004
2006-02-15,-0.005160009697881107
2006-02-16,0.0259335096344262
2006-02-17,-0.0013143414253000696
2006-02-21,-0.008808298932578285
2006-02-22,0.005413608708640494
2006-02-23,-0.0003048319678397027
2006-02-24,0.0019308697783908535
2006-02-27,0.009128718837139393
2006-02-28,-0.02603263766985242
2006-03-01,0.027657562976594496
2006-03-02,0.0008031221383957288
2006-03-03,-0.01665662523921585
2006-03-06,-0.015306010646672363
2006-03-07,-0.03523323888099672
2006-03-08,0.00590773108406073
2006-03-09,-0.010144483488726097
2006-03-10,0.02103557943578127
2006-03-13,-0.0010565347700627337
2006-03-14,0.031200603559567552
2006-03-15,0.011589815207626586
2006-03-16,-0.008922672936905185
2006-03-17,0.007059205514031053
2006-03-20,0.005688801230488538
2006-03-21,-0.020202307949099163
2006-03-22,0.011031173993857113
2006-03-23,-0.00927895912999821
2006-03-24,0.008645440794007087
2006-03-27,0.006122861884819475
2006-03-28,-0.01825592708405399
2006-03-29,0.019111269226804506
2006-03-30,0.0050687376178610855
2006-03-31,-0.001512917732260477
2006-04-03,0.028282760701862975
2006-04-04,0.005893883827905899
2006-04-05,0.010253714238356526
2006-04-06,-0.005123091846079619
2006-04-07,-0.01525417536280782
2006-04-10,-0.0034535403766983164
2006-04-11,-0.00851493510069945
2006-04-12,0.005792034841089366
2006-04-13,0.004765647945732088
2006-04-17,0.011857482833043331
2006-04-18,0.03320337355822933
2006-04-19,0.006143360568140466
2006-04-20,-0.0035697870645228225
2006-04-21,0.007825222389502784
2006-04-24,-0.013096078300389169
2006-04-25,-0.013744412781347415
2006-04-26,0.019701972990623595
2006-04-27,-0.015739742196722806
2006-04-28,0.009767157686584538
2006-05-01,-0.00028445700119184014
2006-05-02,0.017643724793071858
2006-05-03,0.0011184186884611869
2006-05-04,0.009777077682207924
2006-05-05,0.016136107421149237
2006-05-08,0.007259366066860062
2006-05-09,0.000901220863290142
2006-05-10,-0.010801341849870472
2006-05-11,-0.025477572547771388
2006-05-12,-0.026143568741196832
2006-05-15,-0.023969553147993095
2006-05-16,0.0050098309057107215
2006-05-17,-0.03430737589319688
2006-05-18,-0.019230784339074547
2006-05-19,0.021568262010829287
2006-05-22,-0.0470752470884378
2006-05-23,-0.010919085922555638
2006-05-24,-0.0069667971802991335
2006-05-25,0.04252531495923728
2006-05-26,-0.003002188937983319
2006-05-30,-0.04309443991476891
2006-05-31,0.016820617547452343
2006-06-01,0.020491038259977
2006-06-02,0.010248821348113779
2006-06-05,-0.042443213167795424
2006-06-06,-0.0073512382161452505
2006-06-07,-0.02199968740677616
2006-06-08,-0.01781726177910814
2006-06-09,-0.013038824198134846
2006-06-12,-0.03721977203791216
2006-06-13,-0.02219307029573847
2006-06-14,0.02867635977574423
2006-06-15,0.058244055879738355
2006-06-16,-0.005716759522639503
2006-06-19,-0.037204132288619296
2006-06-20,0.012295052167070386
2006-06-21,0.032388386893644316
2006-06-22,-0.017927256998934715
2006-06-23,-0.001711123572542661
2006-06-26,0.0
2006-06-27,-0.018856987461365993
2006-06-28,0.0313336800543369
2006-06-29,0.059408182903925244
2006-06-30,0.0010662925586075733
2006-07-03,0.02215088928238451
2006-07-05,-0.03104772863916938
2006-07-06,0.02042984088464639
2006-07-07,-0.018967340164706914
2006-07-10,0.008055980089742842
2006-07-11,0.004794610745041172
2006-07-12,-0.02226911987634872
2006-07-13,-0.03958791392532701
2006-07-14,0.005081876186963319
2006-07-17,-0.015730395656821994
2006-07-18,0.013926980672373634
2006-07-19,0.06169765007340344
2006-07-20,-0.028737947544237086
2006-07-21,-0.01943444081337098
2006-07-24,0.044984013814553414
2006-07-25,0.0026635296859407465
2006-07-26,-0.0042505649226888265
2006-07-27,0.013767432150928016
2006-07-28,0.0214757912736927
2006-07-31,-0.00958480396945316
2006-08-01,-0.01612914950555444
2006-08-02,0.013220607096932957
2006-08-03,-0.0010436718090137687
2006-08-04,0.002089794756002128
2006-08-07,-0.006256309864459686
2006-08-08,0.0
2006-08-09,0.003777491018718937
2006-08-10,0.010244626867663253
2006-08-11,-0.01210695155095387
2006-08-14,0.003980347682615681
2006-08-15,0.024517584022670347
2006-08-16,0.009775800097275855
2006-08-17,0.0014118737424968497
2006-08-18,-0.009466184690960056
2006-08-21,-0.005185129782566467
2006-08-22,-0.0003066388591025371
2006-08-23,-0.01809450882837993
2006-08-24,-0.002706771238097594
2006-08-25,0.002818828927299899
2006-08-28,0.011346961334697037
2006-08-29,0.0033968870686855723
2006-08-30,0.004308529956793539
2006-08-31,-0.002860089506195429
2006-09-01,0.011165634339721509
2006-09-05,0.005470450341668265
2006-09-06,-0.02871517800652268
2006-09-07,-0.011410633301689344
2006-09-08,0.00818457895694702
2006-09-11,-0.021544534533246007
2006-09-12,0.017125960702920384
2006-09-13,0.014955040713785284
2006-09-14,-0.008243253835165887
2006-09-15,0.005921912015310227
2006-09-18,0.011257894168152038
2006-09-19,-0.015422173872830292
2006-09-20,0.020539623057778122
2006-09-21,-0.02439552732739836
2006-09-22,-0.012711019520667555
2006-09-25,0.011608390806449265
2006-09-26,0.011788186909484022
2006-09-27,-0.0022684752104771277
2006-09-28,0.008060340974525904
2006-09-29,-0.007995891363738905
2006-10-02,-0.0016533324349671252
2006-10-03,-0.013559495431902269
2006-10-04,0.02675737133829026
2006-10-05,0.013285774195692213
2006-10-06,-0.0025215875432931245
2006-10-09,-0.0037412337996431955
2006-10-10,0.009033092043564839
2006-10-11,-0.005330928214596686
2006-10-12,0.024370446555754377
2006-10-13,0.005923059482859205
2006-10-16,0.002747903567179577
2006-10-17,-0.013114155238808434
2006-10-18,0.009817158050557051
2006-10-19,0.004419471081265058
2006-10-20,-0.004693214157724945
2006-10-23,-0.0008841376421685476
2006-10-24,0.005702968738817704
2006-10-25,0.011633322687272685
2006-10-26,0.0024159078702905568
2006-10-27,-0.01667803656242528
2006-10-30,-0.0034313645081138766
2006-10-31,0.01918353667848849
2006-11-01,-0.01003854299022311
2006-11-02,0.003119903226742382
2006-11-03,0.0031104511964976655
2006-11-06,0.023740422800754057
2006-11-07,-0.004259266696903463
2006-11-08,0.0025665241821899443
2006-11-09,0.0034131629684737153
2006-11-10,0.0014170963972715
2006-11-13,0.00339747181353256
2006-11-14,0.015609889502063323
2006-11-15,0.0018518704850176704
2006-11-16,-0.010073918765878043
2006-11-17,-0.0011201937632455694
2006-11-20,-0.003925639287766347
2006-11-21,0.0159519527471359
2006-11-22,0.00701963758809887
2006-11-24,-0.00018367484963699443
2006-11-27,-0.018897300646706472
2006-11-28,0.005797078542721268
2006-11-29,0.016175675080859042
2006-11-30,0.004482274069638192
2006-12-01,-0.004098206136430416
2006-12-04,0.020850610911502976
2006-12-05,0.01746863452099423
2006-12-06,-0.006867624847250897
2006-12-07,-0.003546058079230696
2006-12-08,-0.004448442607724257
2006-12-11,0.00044679343052567155
2006-12-12,-0.012059036677631085
2006-12-13,0.005425087342494805
2006-12-14,0.017086423000963524
2006-12-15,0.004420986233145241
2006-12-18,-0.006954558650789533
2006-12-19,-0.0062936404277981195
2006-12-20,0.011065354882101364
2006-12-21,-0.0017900282551135405
2006-12-22,0.0035859427932314336
2006-12-26,0.009289787955512052
2006-12-27,0.014248943989585428
2006-12-28,-0.0019195888889119717
2006-12-29,-0.0018357034962672714
2007-01-03,0.008496022949614712
2007-01-04,-0.013809168328858812
2007-01-05,-0.029238609486698208
2007-01-08,0.007257460249941783
2007-01-09,-0.022336039286161458
2007-01-10,-0.002303340450764746
2007-01-11,0.012650312461477187
2007-01-12,0.020333821195550827
2007-01-16,0.003574649805525798
2007-01-17,-0.004185328429740509
2007-01-18,-0.010551818562982374
2007-01-19,0.017984327172766212
2007-01-22,-0.0011539029474387785
2007-01-23,0.022753802925736144
2007-01-24,0.008690064823545729
2007-01-25,-0.030756686128611488
2007-01-26,0.006132928492629697
2007-01-29,-0.013252089450908833
2007-01-30,0.015489430463003329
2007-01-31,0.007758311877224866
2007-02-01,0.012248724348500328
2007-02-02,-0.0030251638866237718
2007-02-05,0.0009538487306048893
2007-02-06,0.009873189559892692
2007-02-07,-0.003859308763735414
2007-02-08,-0.005337897999593277
2007-02-09,-0.011944610605561734
2007-02-12,-0.006833319812701633
2007-02-13,0.01587757578475979
2007-02-14,0.021533264982668943
2007-02-15,0.0005947009170450546
2007-02-16,0.00229359753142111
2007-02-20,0.0026275077824189363
2007-02-21,0.0029586045507306036
2007-02-22,-0.002528609363752543
2007-02-23,-0.007182219772289389
2007-02-26,-0.0004253184695974799
2007-02-27,-0.08131115513722698
2007-02-28,0.025023378638426186
2007-03-01,-0.01437640113131522
2007-03-02,-0.009265283083510156
2007-03-05,-0.025647972567164112
2007-03-06,0.04390371027911644
2007-03-07,-0.00609974214001574
2007-03-08,0.025829449276382643
2007-03-09,0.0017856534110429756
2007-03-12,0.0049022297593077635
2007-03-13,-0.029091072818297703
2007-03-14,0.008221421822270925
2007-03-15,0.008154458259751918
2007-03-16,-0.008537632812779972
2007-03-19,0.021935902390761042
2007-03-20,0.006563981357224913
2007-03-21,0.02996124880836759
2007-03-22,-0.004278363547405517
2007-03-23,0.004640232047405046
2007-03-26,-0.000598777745744683
2007-03-27,-0.004449896564720279
2007-03-28,-0.01788038927523128
2007-03-29,0.019868654268937247
2007-03-30,-0.00017171879715105476
2007-04-02,0.006867376890490329
2007-04-03,0.016368203049839103
2007-04-04,0.006290871513840557
2007-04-05,0.0009169743744044112
2007-04-09,0.005745933162489614
2007-04-10,0.004719755039136908
2007-04-11,-0.009230129456859748
2007-04-12,0.016719203296421625
2007-04-13,0.004908750284452035
2007-04-16,0.011886655064706764
2007-04-17,-0.005391004684126788
2007-04-18,-0.007442156154102042
2007-04-19,-0.008068597738353223
2007-04-20,0.01191380797782604
2007-04-23,-0.0039782527613847485
2007-04-24,-0.0001631790099387853
2007-04-25,0.0123928824314119
2007-04-26,-0.002657600496361212
2007-04-27,-0.005006432879322675
2007-04-30,-0.019315275222089534
2007-05-01,0.003972439568794117
2007-05-02,0.019864704242217535
2007-05-03,0.00840540060201267
2007-05-04,-0.0003207288792093088
2007-05-07,0.006493809739664735
2007-05-08,-0.012983752021472061
2007-05-09,0.016141297533690535
2007-05-10,-0.024462316446180465
2007-05-11,0.025401036754969963
2007-05-14,-0.009924588815411917
2007-05-15,0.0012031015922224775
2007-05-16,0.014497038599014855
2007-05-17,-0.0036318681949466525
2007-05-18,0.005150733859299983
2007-05-21,0.0018133815775553952
2007-05-22,0.00015724864389765614
2007-05-23,-0.001573711090006702
2007-05-24,-0.02403460947311098
2007-05-25,0.015340924734341232
2007-05-29,-0.003419242210884521
2007-05-30,0.01021400632997116
2007-05-31,0.002843289548514649
2007-06-01,0.02496877504961703
2007-06-04,-0.004456987677251778
2007-06-05,-0.003473722108138788
2007-06-06,-0.02517449408784711
2007-06-07,-0.015415173941489724
2007-06-08,0.01767420129894326
2007-06-11,0.008564771450770836
2007-06-12,-0.017376690121977845
2007-06-13,0.020004486827446266
2007-06-14,0.015689764599162714
2007-06-15,0.022785462927064515
2007-06-18,0.0009060866547627722
2007-06-19,0.0011318717162438485
2007-06-20,-0.008516481509417861
2007-06-21,0.01246635629885784
2007-06-22,-0.01321332118503149
2007-06-25,-0.007608032390826414
2007-06-26,-0.008739592390083817
2007-06-27,0.014230128397154873
2007-06-28,0.0002285705837634655
2007-06-29,0.0035070597908379852
2007-07-02,0.020284627045157322
2007-07-03,0.007966795563151274
2007-07-05,0.0044323973502478076
2007-07-06,0.017136277647622933
2007-07-09,0.009689100645630555
2007-07-10,-0.019693234393291514
2007-07-11,0.008254558680244717
2007-07-12,0.021953090064960712
2007-07-13,0.012407113642519674
2007-07-16,-0.009804241493848065
2007-07-17,-0.0007774004335689977
2007-07-18,-0.012245021521682498
2007-07-19,0.009960083745473192
2007-07-20,-0.006881570397217596
2007-07-23,0.028932277237490478
2007-07-24,-0.03422874780520235
2007-07-25,0.005751612618665858
2007-07-26,-0.05096532930191433
2007-07-27,-0.012954844101165763
2007-07-30,0.032735749834196914
2007-07-31,-0.020467020012567394
2007-08-01,-0.003922232950541282
2007-08-02,0.011056252286455237
2007-08-03,-0.04314275536358603
2007-08-06,0.017847241553339277
2007-08-07,0.007459684196304384
2007-08-08,0.03358775167283157
2007-08-09,-0.041358666906321506
2007-08-10,-0.01733457142497763
2007-08-13,0.009878163977522059
2007-08-14,-0.025851600361528115
2007-08-15,-0.03928892041736953
2007-08-16,-0.01700539122211775
2007-08-17,0.03164518493615409
2007-08-20,0.002045076971574966
2007-08-21,-0.0036731536719354363
2007-08-22,0.043014814642440946
2007-08-23,0.005106225959149224
2007-08-24,0.023837170895009363
2007-08-27,0.0045801922135824125
2007-08-28,-0.040653198653633815
2007-08-29,0.0396037496639865
2007-08-30,-0.005104610865178105
2007-08-31,0.025808148954681087
2007-09-04,0.01687159638993241
2007-09-05,-0.015123522302187054
2007-09-06,0.007826680541831221
2007-09-07,-0.02255911581972181
2007-09-10,0.0007567223779922916
2007-09-11,0.02018927416398153
2007-09-12,0.0035573784925797547
2007-09-13,0.011078947794817884
2007-09-14,0.0019719477436022093
2007-09-17,-0.006342733378058685
2007-09-18,0.04842282392324848
2007-09-19,0.004548554290712881
2007-09-20,-0.0031343487109848356
2007-09-21,0.013276702170482269
2007-09-24,0.012414018137150151
2007-09-25,-0.0037465098397582164
2007-09-26,0.0133333286818611
2007-09-27,0.014844928676980063
2007-09-28,-0.006316880736663033
2007-10-01,0.03144846182978167
2007-10-02,0.006811827968852491
2007-10-03,-0.03028321609278084
2007-10-04,0.009966633620839271
2007-10-05,0.03335531928582025
2007-10-08,-0.010632182570150306
2007-10-09,0.015572735657805481
2007-10-10,0.001330748634201795
2007-10-11,-0.008796085443874446
2007-10-12,0.018258581591977796
2007-10-15,-0.012225913635432129
2007-10-16,-0.018533848899503158
2007-10-17,0.023087567912860374
2007-10-18,0.0050570399185903
2007-10-19,-0.04276764783178055
2007-10-22,0.007227394641559526
2007-10-23,0.027723433078214343
2007-10-24,-0.006537878752714499
2007-10-25,0.012714468024767278
2007-10-26,0.028326096449581506
2007-10-29,0.023006227464489326
2007-10-30,-0.01889040866341518
2007-10-31,0.021943531955590734
2007-11-01,-0.040372962706170745
2007-11-02,0.005671737161103918
2007-11-05,-0.034769006988289664
2007-11-06,0.037947739956905036
2007-11-07,-0.03185890705254324
2007-11-08,0.005111755189536105
2007-11-09,-0.023522022860016922
2007-11-12,-0.05533823840574037
2007-11-13,0.07064069640556925
2007-11-14,0.0009652413492009515
2007-11-15,-0.02302216262801693
2007-11-16,0.012375261969315154
2007-11-19,-0.04609909119026134
2007-11-20,0.027469386108533778
2007-11-21,-0.050351669329289805
2007-11-23,0.029548953084006735
2007-11-26,-0.039693249459459845
2007-11-27,0.038296036628687524
2007-11-28,0.05478064687264328
2007-11-29,-0.012258165389774422
2007-11-30,0.008491252976354113
2007-12-03,-0.008678828173147024
2007-12-04,-0.0026137093572528025
2007-12-05,0.04441247146662386
2007-12-06,0.015742948446563876
2007-12-07,-0.0118556093143235
2007-12-10,0.000312337766885884
2007-12-11,-0.042353864342185576
2007-12-12,0.03000655760401938
2007-12-13,-0.027485768933207755
2007-12-14,-0.02383420285912974
2007-12-17,-0.04262820956459723
2007-12-18,0.02745428325238719
2007-12-19,0.00651050572509515
2007-12-20,0.005458014746689832
2007-12-21,0.0301566138921745
2007-12-24,0.016913572789234887
2007-12-26,0.005183465567336176
2007-12-27,-0.02307629531544908
2007-12-28,0.0037610353765777926
2007-12-31,-0.012029025866566845
2008-01-02,-0.016500730593903223
2008-01-03,0.008997937123150113
2008-01-04,-0.030036529331825212
2008-01-07,0.007326548550643741
2008-01-08,-0.007754204049050251
2008-01-09,0.03278019954528144
2008-01-10,0.011785222568844622
2008-01-11,-0.02812699337006508
2008-01-14,0.014708860362905307
2008-01-15,-0.04523167554886898
2008-01-16,-0.041611302719480214
2008-01-17,-0.02911647934074213
2008-01-18,0.022813121275518045
2008-01-22,-0.02511030146276161
2008-01-23,0.006363546392466057
2008-01-24,0.019422071073678104
2008-01-25,-0.015212320139212698
2008-01-28,0.024745045230509133
2008-01-29,-0.004902180928037847
2008-01-30,-0.013163305757183608
2008-01-31,0.020044995573452074
2008-02-01,0.019942785622475867
2008-02-04,0.003080192832109807
2008-02-05,-0.05383805528508856
2008-02-06,-0.01637653082896029
2008-02-07,0.016955928062527326
2008-02-08,-0.0018862135455456341
2008-02-11,0.01239597701094719
2008-02-12,0.016126913165764867
2008-02-13,0.022483633649129864
2008-02-14,-0.012863092343966542
2008-02-15,0.00713435607655466
2008-02-19,0.013082405824203835
2008-02-20,0.008347548415690964
2008-02-21,-0.014009404354822008
2008-02-22,0.013419067553595454
2008-02-25,0.018623840513434464
2008-02-26,0.01320770442420982
2008-02-27,0.008439433979349653
2008-02-28,-0.0107499868619777
2008-02-29,-0.03975246684912548
2008-03-03,0.0054435401309322895
2008-03-04,-0.023222869790592626
2008-03-05,0.0210038137319577
2008-03-06,-0.034286334887129954
2008-03-07,-0.013831042028418672
2008-03-10,-0.017550137853594605
2008-03-11,0.06725721833142351
2008-03-12,-0.018526897380076623
2008-03-13,-0.009109908892956486
2008-03-14,-0.03545180328387165
2008-03-17,-0.02470644415977674
2008-03-18,0.05199377544577999
2008-03-19,-0.060051935837974524
2008-03-20,0.01684199066089387
2008-03-24,0.0383356270450812
2008-03-25,0.015352949328099497
2008-03-26,-0.008113698412297365
2008-03-27,-0.00483312378247136
2008-03-28,-0.0017935812001071971
2008-03-31,0.005913364010350586
2008-04-01,0.03839900055461576
2008-04-02,0.0007164741337977176
2008-04-03,0.012174526416760534
2008-04-04,-0.004033401058624486
2008-04-07,0.01328406923812131
2008-04-08,-0.005467963577045709
2008-04-09,-0.015578866480183473
2008-04-10,0.014321444507543912
2008-04-11,-0.016308004603240778
2008-04-14,-0.0023681570456332013
2008-04-15,0.01172581242408488
2008-04-16,0.029579388289608488
2008-04-17,-0.007251669963319496
2008-04-18,0.015095798213707212
2008-04-21,0.005071177612388844
2008-04-22,-0.009272899824035785
2008-04-23,0.014383977201418707
2008-04-24,-0.012822927172768672
2008-04-25,0.007353536873626831
2008-04-28,-0.0019102279912212028
2008-04-29,-0.01770463171622727
2008-04-30,0.020598437791032875
2008-05-01,0.010636969023126497
2008-05-02,0.00957996688820506
2008-05-05,-0.0007349946906451965
2008-05-06,0.01116845791036769
2008-05-07,-0.029761559036641017
2008-05-08,0.010292740403358591
