Date,SPY
2005-04-08,-0.010399288983885313
2005-04-11,0.0007630220929881748
2005-04-12,0.005164998176421465
2005-04-13,-0.011793961232919536
2005-04-14,-0.013043800538825479
2005-04-15,-0.013992842261455696
2005-04-18,0.003065867235765518
2005-04-19,0.0079474401131161
2005-04-20,-0.013949861598357427
2005-04-21,0.019419657950496605
2005-04-22,-0.0037925333398404204
2005-04-25,0.006575739737915143
2005-04-26,-0.00971356709821014
2005-04-27,0.003906278568300392
2005-04-28,-0.01253753246208289
2005-04-29,0.013572380834059539
2005-05-02,0.005614912281552975
2005-05-03,0.001719095226854428
2005-05-04,0.007718172629755937
2005-05-05,-0.00034054282832773897
2005-05-06,-0.0031497075087156823
2005-05-09,0.006234412888463492
2005-05-10,-0.010354341016401425
2005-05-11,0.005488330589665802
2005-05-12,-0.01100298123167387
2005-05-13,-0.001983473412368708
2005-05-16,0.009333076667172424
2005-05-17,0.006677879659478414
2005-05-18,0.010290921997402336
2005-05-19,0.0042089499479365244
2005-05-20,-0.0014251655763845017
2005-05-23,0.005541125443147221
2005-05-24,-0.0023383293282656092
2005-05-25,-0.0007532566859638212
2005-05-26,0.005359934034475655
2005-05-27,0.0016662658595627544
2005-05-31,-0.006403615948579744
2005-06-01,0.008537302784714207
2005-06-02,0.0021574869448872658
2005-06-03,-0.005051453608031609
2005-06-06,-0.0009148560277465467
2005-06-07,0.0007493996520830937
2005-06-08,-0.0018315122787346816
2005-06-09,0.004753937702197009
2005-06-10,-0.0023242773416338736
2005-06-13,0.003161551555561193
2005-06-14,0.0023215115025170263
2005-06-15,0.0019033590318093818
2005-06-16,0.002560265218168878
2005-06-17,0.003704653024211302
2005-06-20,0.0003301377912721115
2005-06-21,0.0005765597318554416
2005-06-22,0.0008230768798569432
2005-06-23,-0.014065561365754542
2005-06-24,-0.007342345125878724
2005-06-27,0.001428965303488683
2005-06-28,0.008392816765238065
2005-06-29,-0.0026632291765509297
2005-06-30,-0.005424433413882435
2005-07-01,0.0029365913685373
2005-07-05,0.008031786055167522
2005-07-06,-0.008383140342200779
2005-07-07,0.003934186812678542
2005-07-08,0.01142135779356468
2005-07-11,0.005110567104551489
2005-07-12,0.0026240428904713564
2005-07-13,0.0013904458779421258
2005-07-14,0.003920723219586142
2005-07-15,-0.0005695675774134434
2005-07-18,-0.003988880863664002
2005-07-19,0.005475939545378727
2005-07-20,0.003414350257113119
2005-07-21,-0.005833009075855711
2005-07-22,0.006682290739773666
2005-07-25,-0.002833223704855725
2005-07-26,0.0012173773256660692
2005-07-27,0.003648689186888321
2005-07-28,0.006301234018023294
2005-07-29,-0.006662894403578257
2005-08-01,-0.0007275051185763326
2005-08-02,0.005984434931553428
2005-08-03,0.002652861067577339
2005-08-04,-0.008017904242658913
2005-08-05,-0.0067894299146928905
2005-08-08,-0.0018716458492046284
2005-08-09,0.0060334103519055216
2005-08-10,-0.00048674194905873325
2005-08-11,0.003973305786240999
2005-08-12,-0.006137693425443791
2005-08-15,0.006175597348688999
2005-08-16,-0.013002693356318429
2005-08-17,-8.202903205190015e-05
2005-08-18,-8.166953028854174e-05
2005-08-19,0.002291603448493662
2005-08-22,0.0
2005-08-23,-0.001878459933268184
2005-08-24,-0.008916366356237826
2005-08-25,0.003631436444505809
2005-08-26,-0.006826013310827217
2005-08-29,0.007701214876328688
2005-08-30,-0.005259328290282084
2005-08-31,0.012639841778765204
2005-09-01,-0.000734389767831134
2005-09-02,-0.0017960376101948672
2005-09-06,0.011695569842993248
2005-09-07,0.0016971566656316384
2005-09-08,-0.003308832592032629
2005-09-09,0.008906840191631682
2005-09-12,-0.002005913129118575
2005-09-13,-0.0055489199211641305
2005-09-14,-0.0036392463901812055
2005-09-15,-0.0004863634795148064
2005-09-16,0.007110212933897353
2005-09-19,-0.0033197278617000947
2005-09-20,-0.008448971013661155
2005-09-21,-0.009340491522759509
2005-09-22,0.003556510723711881
2005-09-23,0.0008236796656435619
2005-09-26,0.0011528997120364703
2005-09-27,-0.00024649708400359405
2005-09-28,0.000987239668355011
2005-09-29,0.008136534154553177
2005-09-30,0.0030982262425420792
2005-10-03,-0.0035758915801842317
2005-10-04,-0.011256610610945517
2005-10-05,-0.013116563305275442
2005-10-06,-0.0035942855748594127
2005-10-07,0.003439763206562585
2005-10-10,-0.008444325054773216
2005-10-11,-0.0014330096857552155
2005-10-12,-0.007852836247616679
2005-10-13,-0.000596395363666069
2005-10-14,0.010560125535973297
2005-10-17,0.003707948195750266
2005-10-18,-0.010830767596068935
2005-10-19,0.01663547009739097
2005-10-20,-0.017615568363465672
2005-10-21,0.003909410297396665
2005-10-24,0.015491205425661292
2005-10-25,-0.0020007431623629834
2005-10-26,-0.0029229600418985147
2005-10-27,-0.01063974152521252
2005-10-28,0.0143950132379973
2005-10-31,0.0027545439978886588
2005-11-01,0.0029964496106331673
2005-11-02,0.010457813915414782
2005-11-03,0.004271070745311301
2005-11-04,-0.0013090841895941896
2005-11-07,0.0009827123462919918
2005-11-08,0.0
2005-11-09,0.0013090575259779857
2005-11-10,0.0077620604547001815
2005-11-11,0.0034054188079815084
2005-11-14,-0.0005652384560915769
2005-11-15,-0.0036389734133635
2005-11-16,0.002029035502561616
2005-11-17,0.009312227662223949
2005-11-18,0.003931148235841286
2005-11-21,0.005035101563444
2005-11-22,0.0042940784647340635
2005-11-23,0.005779346936795271
2005-11-25,0.0007874869990973643
2005-11-28,-0.007079264770216143
2005-11-29,-0.0011089742627946597
2005-11-30,-0.0053929566233497095
2005-12-01,0.010206375960106984
2005-12-02,0.0012630611808615022
2005-12-05,-0.0021286776272002594
2005-12-06,0.00189584221734318
2005-12-07,-0.005834979392958739
2005-12-08,-0.0006341885320475527
2005-12-09,0.002619091471201429
2005-12-12,0.0009497967593674606
2005-12-13,0.006801034498739034
2005-12-14,0.003927285965190208
2005-12-15,-0.002895021560117783
2005-12-16,-0.003218404992929358
2005-12-19,-0.0051440609832538176
2005-12-20,0.0009548260014520249
2005-12-21,0.0015897118429304413
2005-12-22,0.00523666741732054
2005-12-23,0.0005524909240506304
2005-12-27,-0.010176620786982005
2005-12-28,0.0022313637012425502
2005-12-29,-0.00445340850595477
2005-12-30,-0.005431236879792745
2006-01-03,0.017588636094999055
2006-01-04,0.0047353382555030965
2006-01-05,0.0006289773020591305
2006-01-06,0.008321206849481122
2006-01-09,0.0025695071973381722
2006-01-10,0.001009419382900445
2006-01-11,0.0031806473578144256
2006-01-12,-0.0039438563112370595
2006-01-13,-0.0009319188174895521
2006-01-17,-0.0027200793425372627
2006-01-18,-0.003974147488368107
2006-01-19,0.003833334691657253
2006-01-20,-0.01823660059759713
2006-01-23,0.0035722168885052863
2006-01-24,0.001028621881611791
2006-01-25,0.0008693230629386317
2006-01-26,0.005526129354947118
2006-01-27,0.009265495310083693
2006-01-30,-0.0007782703000775992
2006-01-31,-0.007318522514379255
2006-02-01,0.00698021225818346
2006-02-02,-0.011605006983875565
2006-02-03,-0.0049648885131367
2006-02-06,0.0026134024178952053
2006-02-07,-0.008846230340056827
2006-02-08,0.009084952421595682
2006-02-09,-0.0016584766853572352
2006-02-10,0.0018192105690426619
2006-02-13,-0.0018159070517417275
2006-02-14,0.01060053323533161
2006-02-15,0.003522269159208058
2006-02-16,0.007488341877652571
2006-02-17,-0.0027096269234982984
2006-02-21,-0.002484177927157716
2006-02-22,0.006070058469313411
2006-02-23,-0.0014693949633358683
2006-02-24,0.002556337075902304
2006-02-27,0.00038621941715977215
2006-02-28,-0.009501524164491681
2006-03-01,0.008890903536181272
2006-03-02,-7.73534332332293e-05
2006-03-03,-0.004638395269270346
2006-03-06,-0.004582032120099333
2006-03-07,-0.001560429304390265
2006-03-08,0.002110265896274166
2006-03-09,-0.006706172146459077
2006-03-10,0.009498938849286986
2006-03-13,0.0018664504984269303
2006-03-14,0.010478655204553267
2006-03-15,0.004455604383124978
2006-03-16,0.0020646458489523845
2006-03-17,0.0008353717209630407
2006-03-20,-0.0016082504405343645
2006-03-21,-0.006287536528747917
2006-03-22,0.006096145141559095
2006-03-23,-0.0020707590183930424
2006-03-24,0.0007685486706203726
2006-03-27,-0.001458943045355876
2006-03-28,-0.006153238292449403
2006-03-29,0.00626838611843894
2006-03-30,-0.0017687751758227455
2006-03-31,0.00023105574617443558
2006-04-03,-0.0007701212673179025
2006-04-04,0.006397919937893626
2006-04-05,0.0034467601612759857
2006-04-06,-0.0010688629668976768
2006-04-07,-0.010163207644803718
2006-04-10,0.0015444583301307269
2006-04-11,-0.008478486350303127
2006-04-12,0.001866058096213985
2006-04-13,-0.0013190615572051811
2006-04-17,-0.00038823964068235295
2006-04-18,0.01585502904691971
2006-04-19,0.0019131631842981278
2006-04-20,0.0013742436412678138
2006-04-21,0.0001529518443281752
2006-04-24,-0.001830428183678734
2006-04-25,-0.004124582353995154
2006-04-26,0.0002299607923621494
2006-04-27,0.004831621650791318
2006-04-28,0.003357566229501785
2006-05-01,-0.008138629574473755
2006-05-02,0.007515094056126825
2006-05-03,-0.0037294773304171747
2006-05-04,0.0035905434517236046
2006-05-05,0.008831054374599967
2006-05-08,-0.0012076147867091658
2006-05-09,0.0019643088566694278
2006-05-10,-0.0005276939441709594
2006-05-11,-0.012070668376609306
2006-05-12,-0.013058475613729192
2006-05-15,0.0020116434981329867
2006-05-16,-0.0014672827651810438
2006-05-17,-0.01902408568534031
2006-05-18,-0.005045504126197642
2006-05-19,0.007051878403331546
2006-05-22,-0.007631445773893186
2006-05-23,-0.00761163150059363
2006-05-24,0.007989512166902246
2006-05-25,0.012363810511334172
2006-05-26,0.005089298870028847
2006-05-30,-0.01775979658870619
2006-05-31,0.011181147687929327
2006-06-01,0.009568195031616433
2006-06-02,0.0020973866528006813
2006-06-05,-0.014573624201135837
2006-06-06,-0.0024387223786578316
2006-06-07,-0.00749178003743145
2006-06-08,-0.0008735214596858887
2006-06-09,-0.003181397318367307
2006-06-12,-0.010849230106479202
2006-06-13,-0.011613840924342589
2006-06-14,0.007751933096882935
2006-06-15,0.021214342412408937
2006-06-16,-0.007286831068260224
2006-06-19,-0.007861635913243625
2006-06-20,0.0033957292171427067
2006-06-21,0.007413829169746533
2006-06-22,-0.004399491208006534
2006-06-23,-0.00016079279944947178
2006-06-26,0.004419907848524529
2006-06-27,-0.008641069249450517
2006-06-28,0.0067794622886589995
2006-06-29,0.020200374892459294
2006-06-30,7.857815335632345e-05
2006-07-03,0.004085224867392601
2006-07-05,-0.0057118160372673366
2006-07-06,0.0029118812782007453
2006-07-07,-0.006512854922567146
2006-07-10,0.0018954458954660858
2006-07-11,0.004414599853464596
2006-07-12,-0.010674111026246047
2006-07-13,-0.01626312336015212
2006-07-14,-0.003871303722969177
2006-07-17,-0.0014569026401122231
2006-07-18,0.005107891022035238
2006-07-19,0.013874057559250197
2006-07-20,-0.006842144793018035
2006-07-21,-0.007049950597787458
2006-07-24,0.018233800206477246
2006-07-25,0.003565016755805228
2006-07-26,0.0013424356113322933
2006-07-27,-0.0009465554876996185
2006-07-28,0.010023011538380144
2006-07-31,-0.0010158489612064336
2006-08-01,-0.004927278756828746
2006-08-02,0.006759857225291821
2006-08-03,0.002654589192498058
2006-08-04,-0.0017128961500229023
2006-08-07,-0.0023404142967063946
2006-08-08,-0.003831277709506198
2006-08-09,-0.003374716922706744
2006-08-10,0.0030712868819258166
2006-08-11,-0.002826161027588925
2006-08-14,0.0007868706981257745
2006-08-15,0.011958742778352072
2006-08-16,0.00831836483893822
2006-08-17,0.0025443259489303927
2006-08-18,0.005075484016827225
2006-08-21,-0.004284887321153286
2006-08-22,-7.744231265549573e-05
2006-08-23,-0.002766433378617039
2006-08-24,-0.0008480275081728106
2006-08-25,0.0012345106590128108
2006-08-28,0.004775925670534864
2006-08-29,0.001150200651075517
2006-08-30,0.0006131114966612117
2006-08-31,-0.00015316292801093034
2006-09-01,0.005970567855472231
2006-09-05,0.0019022525821481562
2006-09-06,-0.008809884016645397
2006-09-07,-0.004597222433906589
2006-09-08,0.002847969394268901
2006-09-11,0.000997746045457104
2006-09-12,0.009815659954352407
2006-09-13,0.004024108768519774
2006-09-14,7.54701486886944e-05
2006-09-15,0.0023474597858821333
2006-09-18,0.0013638021956154933
2006-09-19,-0.0024970919564443195
2006-09-20,0.005310918990119262
2006-09-21,-0.004830368592323997
2006-09-22,-0.003033395394074656
2006-09-25,0.00768275473608826
2006-09-26,0.008303074226178264
2006-09-27,0.0011977761646884133
2006-09-28,-0.00037412825784266523
2006-09-29,-0.0008225226844390532
2006-10-02,-0.003742896932601991
2006-10-03,0.002104209380713984
2006-10-04,0.011697804035261106
2006-10-05,0.001926293817345437
2006-10-06,-0.0012572557489523017
2006-10-09,0.0005922610733493094
2006-10-10,0.0013323656066301925
2006-10-11,-0.0011825693803021453
2006-10-12,0.008659578884235852
2006-10-13,0.0025688020655112442
2006-10-16,0.0015365313183874907
2006-10-17,-0.0031421502136025348
2006-10-18,0.0013190710563404373
2006-10-19,0.0016105191855650958
2006-10-20,0.00021969572581848062
2006-10-23,0.004604201175653744
2006-10-24,0.002982254198627743
2006-10-25,0.0034089714243314972
2006-10-26,0.0031076966562229025
2006-10-27,-0.006268750431656089
2006-10-30,-0.0007252346182783365
2006-10-31,-0.00014521571003733857
2006-11-01,-0.0067493423250450935
2006-11-02,-0.0005848149110773138
2006-11-03,-0.0017541914528503844
2006-11-06,0.011278880248853485
2006-11-07,0.0038381943964596044
2006-11-08,0.002164084750026607
2006-11-09,-0.005255132727999712
2006-11-10,0.0004341639090303939
2006-11-13,0.0024595638209916615
2006-11-14,0.0075045227445513785
2006-11-15,0.0028651750244133023
2006-11-16,0.002571141853294545
2006-11-17,0.00028519227017498316
2006-11-20,0.0005694427128786206
2006-11-21,0.0009968142439771288
2006-11-22,0.0019903984126603547
2006-11-24,-0.004044399334994453
2006-11-27,-0.013751555970541673
2006-11-28,0.004334347313282416
2006-11-29,0.010430090821069937
2006-11-30,0.0004273197029824871
2006-12-01,-0.002205837297484581
2006-12-04,0.007630555870716593
2006-12-05,0.004317706367468865
2006-12-06,-0.0008456409548995847
2006-12-07,-0.004373009996840538
2006-12-08,0.0018420725653347514
2006-12-11,0.002898879488841599
2006-12-12,-0.0007754699685907918
2006-12-13,0.0010584130675295178
2006-12-14,0.008810654907609683
2006-12-15,9.158770030692764e-05
2006-12-18,-0.0027403465810682537
2006-12-19,0.0019023113270424385
2006-12-20,-0.0005622574026477034
2006-12-21,-0.0036589873964044672
2006-12-22,-0.006142579482318555
2006-12-26,0.00589682709451278
2006-12-27,0.006568545300236872
2006-12-28,-0.002104804722422249
2006-12-29,-0.00414939695981742
2007-01-03,-0.0017646816124217146
2007-01-04,0.002121854057726358
2007-01-05,-0.007976740976310293
2007-01-08,0.00462569182917294
2007-01-09,-0.0008502706716806419
2007-01-10,0.0033318588319866116
2007-01-11,0.004380524279153031
2007-01-12,0.007596700623512476
2007-01-16,-0.001954457768815754
2007-01-17,0.0004197575742077575
2007-01-18,-0.0033564994536311454
2007-01-19,0.001964132182966205
2007-01-22,-0.0030803777302526036
2007-01-23,0.0029498906056759644
2007-01-24,0.008053136313626696
2007-01-25,-0.01174003378354116
2007-01-26,-0.0009138606067337074
2007-01-29,-0.0005627664930162313
2007-01-30,0.0052090765884547086
2007-01-31,0.00672373785416025
2007-02-01,0.00598214658775964
2007-02-02,0.0013829012785759875
2007-02-05,0.0002763636079472498
2007-02-06,0.00027628725220529837
2007-02-07,0.002208786331538759
2007-02-08,-0.001308773216562309
2007-02-09,-0.007447709519070478
2007-02-12,-0.0034036874969478603
2007-02-13,0.008435121660539835
2007-02-14,0.0065670169772737985
2007-02-15,0.0013047299074582241
2007-02-16,-0.00048046425474301824
2007-02-20,0.002127438438085605
2007-02-21,-0.0004112029904046466
2007-02-22,-0.0007529027116424114
2007-02-23,-0.003907287608696852
2007-02-26,-0.0008951148282627663
2007-02-27,-0.03905756420818096
2007-02-28,0.010250809072216871
2007-03-01,-0.0029800871990901534
2007-03-02,-0.013095030484678971
2007-03-05,-0.009518943845434502
2007-03-06,0.01710930060059601
2007-03-07,-0.0010021085092066784
2007-03-08,0.008455283589360096
2007-03-09,0.0002840463006292815
2007-03-12,0.001491785748928498
2007-03-13,-0.01943386240201228
2007-03-14,0.007449665000009542
2007-03-15,0.0013641059894964336
2007-03-16,-0.002800093557498884
2007-03-19,0.012055254717708186
2007-03-20,0.005492353732039268
2007-03-21,0.01645740423661568
2007-03-22,-0.0007674099611265639
2007-03-23,0.0014666622359982284
2007-03-26,-0.0013253642673176635
2007-03-27,-0.002374366049865295
2007-03-28,-0.00727986928265234
2007-03-29,0.001057968237873741
2007-03-30,0.00021130895285037532
2007-04-02,0.0011264631370109246
2007-04-03,0.01076319507076029
2007-04-04,0.0011129876288362706
2007-04-05,0.0027111909236696707
2007-04-09,0.0013869071099841257
2007-04-10,0.001176465468236021
2007-04-11,-0.004079626845374662
2007-04-12,0.004443481871065025
2007-04-13,0.004562727102453534
2007-04-16,0.009496061461765626
2007-04-17,0.002659036883719823
2007-04-18,0.0012229842643378674
2007-04-19,-0.00027111523295231255
2007-04-20,0.009440740177468099
2007-04-23,-0.0037682083337252648
2007-04-24,0.0004053081681636428
2007-04-25,0.009181702127067926
2007-04-26,0.0011372344329210193
2007-04-27,-0.0008014967646094995
2007-04-30,-0.008292835559771672
2007-05-01,0.0025624095829732685
2007-05-02,0.005852235109415682
2007-05-03,0.005416454192749276
2007-05-04,0.0037912397521226993
2007-05-07,0.0001991367962070889
2007-05-08,-0.0013251843030744892
2007-05-09,0.0027192369025963448
2007-05-10,-0.010451888689088307
2007-05-11,0.008557135057763787
2007-05-14,-0.0021877837283145185
2007-05-15,0.00026596370840969996
2007-05-16,0.006840662221824667
2007-05-17,-0.0019785037621598
2007-05-18,0.008724178677505856
2007-05-21,-0.0005244298751331256
2007-05-22,-0.0007865246933939085
2007-05-23,0.00013090620943390086
2007-05-24,-0.009052248629521698
2007-05-25,0.004170247399523319
2007-05-29,0.0036261408228992487
2007-05-30,0.008145142924427695
2007-05-31,-0.001042982384472424
2007-06-01,0.004956970759570023
2007-06-04,0.00012984759367307142
2007-06-05,-0.003958782469024702
2007-06-06,-0.01074944085410312
2007-06-07,-0.018045267558739697
2007-06-08,0.013011246858457559
2007-06-11,0.001721778281598585
2007-06-12,-0.010906172475861342
2007-06-13,0.014968587584107462
2007-06-14,0.006385982733293716
2007-06-15,0.005689906578924875
2007-06-18,-0.0011763669943540833
2007-06-19,0.002486154561976761
2007-06-20,-0.013897457178773331
2007-06-21,0.005558029979932266
2007-06-22,-0.00940912830013041
2007-06-25,-0.004782510119646588
2007-06-26,-0.010278438384936806
2007-06-27,0.014228893317030256
2007-06-28,-0.00013281259697706105
2007-06-29,0.0003323267609514069
2007-07-02,0.009040790013508992
2007-07-03,0.0036234859218540194
2007-07-05,-0.001050245156376417
2007-07-06,0.005256746654594524
2007-07-09,0.0007846355617180389
2007-07-10,-0.014239101619629824
2007-07-11,0.007089678679173206
2007-07-12,0.015790311872061036
2007-07-13,0.002979939977621582
2007-07-16,-0.00012955338508913172
2007-07-17,-0.0005165382140003283
2007-07-18,-0.0018088529400955844
2007-07-19,0.0038838660206643727
2007-07-20,-0.010124441167174036
2007-07-23,0.0030619654663106566
2007-07-24,-0.017340854911190973
2007-07-25,0.00204866702196016
2007-07-26,-0.02367930834371179
2007-07-27,-0.019659477382783064
2007-07-30,0.015642910953071798
2007-07-31,-0.01126295262616972
2007-08-01,0.004872009767717511
2007-08-02,0.007990908719073486
2007-08-03,-0.0257456895915138
2007-08-06,0.016759199654072576
2007-08-07,0.010669837459940767
2007-08-08,0.01394054664417177
2007-08-09,-0.029633942045847683
2007-08-10,-0.004676800563392369
2007-08-13,0.0035936026132796783
2007-08-14,-0.015285871772107495
2007-08-15,-0.013775514092557284
2007-08-16,0.00751546606463771
2007-08-17,0.018367296723539317
2007-08-20,-0.000483457339681137
2007-08-21,0.002004300471977638
2007-08-22,0.011867943247244828
2007-08-23,-0.0008860562300216923
2007-08-24,0.012353184227601899
2007-08-27,-0.009303669653085489
2007-08-28,-0.021980381625225753
2007-08-29,0.019621679718502705
2007-08-30,-0.002661046912633247
2007-08-31,0.009852761260765286
2007-09-04,0.010095459788671768
2007-09-05,-0.008652792712645296
2007-09-06,0.0023000230739798067
2007-09-07,-0.013906669680770478
2007-09-10,-0.0019169324824862555
2007-09-11,0.011660327166893802
2007-09-12,0.0025766669259235098
2007-09-13,0.00703354172619064
2007-09-14,-6.761427137980114e-05
2007-09-17,-0.005372327977626212
2007-09-18,0.02943943668088478
2007-09-19,0.005903174183311988
2007-09-20,-0.007042462639736402
2007-09-21,0.0026986480185158257
2007-09-24,-0.0018422215611728632
2007-09-25,-0.0019782406976345257
2007-09-26,0.005284558959578911
2007-09-27,0.005914167714030416
2007-09-28,-0.0033315314373552063
2007-10-01,0.011272756991244304
2007-10-02,-0.0013607672474760246
2007-10-03,-0.00201190371719151
2007-10-04,0.0015607204122267682
2007-10-05,0.011881024760439063
2007-10-08,-0.0053249143997284865
2007-10-09,0.009417869258524059
2007-10-10,-0.001661663966093796
2007-10-11,-0.004801194533734843
2007-10-12,0.005531848543383733
2007-10-15,-0.008443807877658305
2007-10-16,-0.007934653625329191
2007-10-17,0.003055718193651469
2007-10-18,-0.003629983446016616
2007-10-19,-0.026156434883278568
2007-10-22,0.00581245150728904
2007-10-23,0.008104119832069934
2007-10-24,-0.0018447707444526618
2007-10-25,0.002376697642439307
2007-10-26,0.011722752925046986
2007-10-29,0.0033196183501622567
2007-10-30,-0.006942419229552188
2007-10-31,0.010388610302242585
2007-11-01,-0.023407660166008926
2007-11-02,0.0011253256805876521
2007-11-05,-0.007605381938068589
2007-11-06,0.013462041996308516
2007-11-07,-0.027355721851770376
2007-11-08,-0.005071155641983793
2007-11-09,-0.013726350564293388
2007-11-12,-0.009921252477371523
2007-11-13,0.03047982154448925
2007-11-14,-0.00276875924509401
2007-11-15,-0.01442365913879895
2007-11-16,0.0017174197966725036
2007-11-19,-0.01392407096242243
2007-11-20,0.006121333339409896
2007-11-21,-0.020464681858935352
2007-11-23,0.017292553829004742
2007-11-26,-0.02206363114319565
2007-11-27,0.011493538161424066
2007-11-28,0.03198417782931373
2007-11-29,0.0003397429706457622
2007-11-30,0.01005608525571855
2007-12-03,-0.006592204086309672
2007-12-04,-0.008938309879785167
2007-12-05,0.016739606937834717
2007-12-06,0.014313520623439269
2007-12-07,-0.00019895646055601013
2007-12-10,0.007753301832742254
2007-12-11,-0.027419674241998315
2007-12-12,0.009870948252950651
2007-12-13,-0.002075406508376454
2007-12-14,-0.012679874439880612
2007-12-17,-0.014268754693093189
2007-12-18,0.0055831128641701255
2007-12-19,0.0
2007-12-20,0.006306631055383427
2007-12-21,0.014415340502945906
2007-12-24,0.00742587557628438
2007-12-26,0.0021442088177312524
2007-12-27,-0.012571041490359258
2007-12-28,-0.0025055276653128677
2007-12-31,-0.007400120459486792
2008-01-02,-0.008754579131982299
2008-01-03,-0.00048277330818691233
2008-01-04,-0.024506402620168233
2008-01-07,-0.0008490500845799165
2008-01-08,-0.01614861120233524
2008-01-09,0.010510150549454034
2008-01-10,0.006554828425248127
2008-01-11,-0.008069382397154379
2008-01-14,0.008063369585145308
2008-01-15,-0.022013061357830654
2008-01-16,-0.00861262332647339
2008-01-17,-0.025915781606816957
2008-01-18,-0.010268085772842439
2008-01-22,-0.010146552595918568
2008-01-23,0.024020355477101463
2008-01-24,0.00844186090316179
2008-01-25,-0.014445748230431099
2008-01-28,0.016536791558562358
2008-01-29,0.004954338620994703
2008-01-30,-0.007357846176050287
2008-01-31,0.018233913658697976
2008-02-01,0.01608825734305408
2008-02-04,-0.012608860784491083
2008-02-05,-0.026774487724393392
2008-02-06,-0.008051771698826204
2008-02-07,0.006613846897293607
2008-02-08,-0.006421457678391529
2008-02-11,0.005110360782591528
2008-02-12,0.009270915675261948
2008-02-13,0.010223112025819159
2008-02-14,-0.008799947540642505
2008-02-15,-0.000221706829589996
2008-02-19,0.0028122296731181162
2008-02-20,0.0029508987663002806
2008-02-21,-0.008313603139622039
2008-02-22,0.0061581568252118135
2008-02-25,0.012608980895493005
2008-02-26,0.007499984829655748
2008-02-27,-0.0010119354328824715
2008-02-28,-0.009767242473444626
2008-02-29,-0.0222839592711368
2008-03-03,-0.0023907257882629374
2008-03-04,-0.0038205631769415715
2008-03-05,0.0063162165201882114
2008-03-06,-0.02069800772335406
2008-03-07,-0.010300761766118272
2008-03-10,-0.013183326620425873
2008-03-11,0.035937781441437666
2008-03-12,-0.009351240140533235
2008-03-13,0.0022073593719322826
2008-03-14,-0.015495471895269564
2008-03-17,-0.010107297299502882
2008-03-18,0.04154314284246308
2008-03-19,-0.024769539981807975
2008-03-20,0.018522464252221926
2008-03-24,0.019988045550541456
2008-03-25,0.0009649503943844895
2008-03-26,-0.012235834587763117
2008-03-27,-0.0031531996751902325
2008-03-28,-0.009564783571961222
2008-03-31,0.003498081277520715
2008-04-01,0.03515951446983201
2008-04-02,0.0006588360687300732
2008-04-03,0.0024870901511853116
2008-04-04,-0.0010946923209400605
2008-04-07,0.000511561229421309
2008-04-08,-0.0010225217141291987
2008-04-09,-0.0072356094551824235
2008-04-10,0.0013988895135570445
2008-04-11,-0.01940867108171085
2008-04-14,-0.003374192469014159
2008-04-15,0.0023324946536167346
2008-04-16,0.02709363202343895
2008-04-17,0.001460865279710788
2008-04-18,0.010434701259677714
2008-04-21,0.0005053804632795256
2008-04-22,-0.004402331325749076
2008-04-23,-0.0015955249463585064
2008-04-24,0.0043569188946590565
