Date,TLT
2005-06-15,0.0018132471690510688
2005-06-16,0.00500753343979965
2005-06-17,-0.00010591479135257931
2005-06-20,-0.0016960027922064969
2005-06-21,0.0073269379196891915
2005-06-22,0.012123894404009183
2005-06-23,-0.0010421232951242088
2005-06-24,0.005004811465853853
2005-06-27,0.002696997442973581
2005-06-28,-0.006828474881549251
2005-06-29,-0.001562267629598546
2005-06-30,0.00897202321809809
2005-07-01,-0.012119238920407893
2005-07-05,-0.009453936432151422
2005-07-06,0.005514566714530433
2005-07-07,0.002108806014081255
2005-07-08,-0.004104097358809566
2005-07-11,0.0
2005-07-12,-0.005600798818558239
2005-07-13,-0.0014872537869492497
2005-07-14,-0.0025547887785895007
2005-07-15,0.0026668676861794083
2005-07-18,-0.007448856183831065
2005-07-19,0.0035382170658218026
2005-07-20,0.005448867124106416
2005-07-21,-0.01360069608001413
2005-07-22,0.0077556615720635325
2005-07-25,-0.0036338302344978146
2005-07-26,0.00160900256361729
2005-07-27,-0.0016064178332054757
2005-07-28,0.008904764473044668
2005-07-29,-0.009890266572287643
2005-08-01,-0.0037189718280475903
2005-08-02,-0.003245754532708589
2005-08-03,0.004883721566181887
2005-08-04,-0.0020519339299205352
2005-08-05,-0.007793763930182052
2005-08-08,-0.0018540561854117898
2005-08-09,0.0037159719822548176
2005-08-10,-0.0010894609358907958
2005-08-11,0.006977069147948045
2005-08-12,0.010176479963513563
2005-08-15,-0.002572345837112966
2005-08-16,0.006983848179317853
2005-08-17,-0.006614524584948822
2005-08-18,0.007411415995158155
2005-08-19,-0.0001069616385321881
2005-08-22,-0.0010661755701609765
2005-08-23,0.00458988310168662
2005-08-24,0.0009567050799921262
2005-08-25,0.0031841074474827646
2005-08-26,-0.00031659255463378777
2005-08-29,0.001270065250641439
2005-08-30,0.006342271155002965
2005-08-31,0.00840516855559259
2005-09-01,-0.006021452989295684
2005-09-02,0.000841456894553394
2005-09-06,-0.007040772235654136
2005-09-07,-0.009420088959345652
2005-09-08,0.0010689268923738116
2005-09-09,0.0032022533575830625
2005-09-12,-0.0069151915069760594
2005-09-13,0.005249874439922975
2005-09-14,-0.0038377695947182655
2005-09-15,-0.00823619145768617
2005-09-16,-0.006579769430926419
2005-09-19,0.002171387627002641
2005-09-20,0.002599763525509724
2005-09-21,0.009293471639556738
2005-09-22,-0.0009637064255052508
2005-09-23,-0.0075012302254950924
2005-09-26,-0.004535631346154756
2005-09-27,0.0014101127032999372
2005-09-28,0.00671553537580416
2005-09-29,-0.004518497375199382
2005-09-30,-0.00345872035885586
2005-10-03,-0.007817438651512854
2005-10-04,0.0032915325965601205
2005-10-05,0.004375599068600522
2005-10-06,-0.003812129725024427
2005-10-07,0.004044927812161037
2005-10-10,-0.0006533544856081042
2005-10-11,-0.0020696808305198378
2005-10-12,-0.009717057496892778
2005-10-13,-0.003638491580783665
2005-10-14,-0.0015494810581230256
2005-10-17,-0.00022210548665757557
2005-10-18,0.001109306697580914
2005-10-19,0.0004423515086979801
2005-10-20,0.002656924042057307
2005-10-21,0.009272846832658166
2005-10-24,-0.007766493925976614
2005-10-25,-0.008597496280673855
2005-10-26,-0.0073380681634664935
2005-10-27,0.0035832633430017413
2005-10-28,0.0001123671867457876
2005-10-31,0.0018968141941975158
2005-11-01,-0.001151890933573152
2005-11-02,-0.004703989956773569
2005-11-03,-0.006751875278296571
2005-11-04,-0.001586724967976405
2005-11-07,0.0034042466213033418
2005-11-08,0.009726377422495824
2005-11-09,-0.010304837148981338
2005-11-10,0.012223114662309964
2005-11-11,0.0005584686922712745
2005-11-14,-0.0074866834315575614
2005-11-15,0.006530120734196787
2005-11-16,0.010515329180097899
2005-11-17,0.00243385080421632
2005-11-18,-0.004637344118147868
2005-11-21,0.0029954159422214133
2005-11-22,0.001327338095121533
2005-11-23,-0.003866176571922675
2005-11-25,0.003659692371495993
2005-11-28,0.004972218995405564
2005-11-29,-0.0094550906537465
2005-11-30,-0.001110624705471519
2005-12-01,-0.0015615008761782345
2005-12-02,0.0003342343483074828
2005-12-05,-0.004468463120415822
2005-12-06,0.01021324621878672
2005-12-07,-0.0037774676323506506
2005-12-08,0.006468158061100571
2005-12-09,-0.007867160545843355
2005-12-12,-0.0018984040769809418
2005-12-13,0.003692520783531883
2005-12-14,0.010256760767636042
2005-12-15,-0.002427643129943702
2005-12-16,0.0033182805906712964
2005-12-19,0.0009921596560427126
2005-12-20,-0.0012115893106491304
2005-12-21,-0.001764800321188531
2005-12-22,0.007954997278295073
2005-12-23,0.006136888888888858
2005-12-27,0.008169827718744083
2005-12-28,-0.0027880374721058754
2005-12-29,0.0021760019715773016
2005-12-30,-0.002280203693993066
2006-01-03,-0.001305522527768388
2006-01-04,0.0023964549299806404
2006-01-05,-0.0011956784808569987
2006-01-06,-0.0018493103226784324
2006-01-09,0.0006540420638569966
2006-01-10,-0.008062722952138834
2006-01-11,-0.0016476771516094058
2006-01-12,0.006710776285411502
2006-01-13,0.005792946381029118
2006-01-17,0.00445487779615128
2006-01-18,-0.0003235708652394864
2006-01-19,-0.0029226649437488206
2006-01-20,0.002604795363733814
2006-01-23,-0.00032370239466683604
2006-01-24,-0.004873931373310492
2006-01-25,-0.010881829671732124
2006-01-26,-0.004289267805492991
2006-01-27,0.0
2006-01-30,-0.0009949402747074787
2006-01-31,0.002765065907776254
2006-02-01,-0.0034195380072598036
2006-02-02,0.0018869702718222747
2006-02-03,0.00709492856113525
2006-02-06,0.001981229086650327
2006-02-07,-0.004723343664794988
2006-02-08,-0.002318144028351732
2006-02-09,0.004535654089147689
2006-02-10,-0.005506374879974074
2006-02-13,0.00011047608945724541
2006-02-14,-0.0035430950939455697
2006-02-15,0.00244431301708814
2006-02-16,0.00022269637758709493
2006-02-17,0.007980087663667756
2006-02-21,-0.0016505460498847935
2006-02-22,0.00682845299492052
2006-02-23,-0.002515517926141464
2006-02-24,-0.0015356947078903893
2006-02-27,-0.0016471460538890481
2006-02-28,0.0049503071200716064
2006-03-01,-0.006041980020879856
2006-03-02,-0.006962448494915341
2006-03-03,-0.005788202170429413
2006-03-06,-0.00873071222591848
2006-03-07,0.000677007392862139
2006-03-08,-0.00033933229882132654
2006-03-09,0.00033944748431657956
2006-03-10,-0.0037248451933673543
2006-03-13,-0.0007921769727113892
2006-03-14,0.006688704918970556
2006-03-15,-0.005405684053889637
2006-03-16,0.00905811400134704
2006-03-17,-0.003028667345114422
2006-03-20,0.0015749985131956468
2006-03-21,-0.005169426424052825
2006-03-22,0.0021459708001725364
2006-03-23,-0.0031557539857461903
2006-03-24,0.007348752323587782
2006-03-27,-0.0037038892131407986
2006-03-28,-0.009349700432573549
2006-03-29,-0.004776647087739838
2006-03-30,-0.006971626230877548
2006-03-31,-0.00034418467677210796
2006-04-03,0.0003229761337897319
2006-04-04,-0.0010392126705135452
2006-04-05,0.0013875012446238344
2006-04-06,-0.007621844144947043
2006-04-07,-0.009774462919305948
2006-04-10,0.0018810723445739086
2006-04-11,0.003518556485500257
2006-04-12,-0.006077967809458795
2006-04-13,-0.007055743574910678
2006-04-17,0.0036717133908377164
2006-04-18,0.0017697807209062777
2006-04-19,-0.006125387864536869
2006-04-20,-0.0008282998006106101
2006-04-21,0.0058109122113401135
2006-04-24,0.004008772126690152
2006-04-25,-0.011861893398587453
2006-04-26,-0.0016645944599735785
2006-04-27,0.0013098687352315341
2006-04-28,0.0007127861904443478
2006-05-01,-0.007515062851088605
2006-05-02,0.0026447329232450745
2006-05-03,-0.0021584842468638232
2006-05-04,-0.0016805237906051262
2006-05-05,0.0060162534999188555
2006-05-08,0.0005983782947065475
2006-05-09,-0.0005980204522481047
2006-05-10,0.0017941080659391595
2006-05-11,-0.004895044686533123
2006-05-12,-0.008279396699382713
2006-05-15,0.0039928030529901015
2006-05-16,0.007471344629963017
2006-05-17,-0.0062200366967704035
2006-05-18,0.013600690069895505
2006-05-19,0.002613522272151947
2006-05-22,0.002131306619318929
2006-05-23,-0.0005906436832492368
2006-05-24,0.000472726522123601
2006-05-25,-0.0039008568643513764
2006-05-26,-0.0007122094170722848
2006-05-30,-0.00047375719013820206
2006-05-31,-0.005940537175908478
2006-06-01,0.004463604031949009
2006-06-02,0.012900275828938046
2006-06-05,-0.0012964546821526701
2006-06-06,0.004724722959349892
2006-06-07,0.00023465626876428836
2006-06-08,0.0019970407760694364
2006-06-09,0.005277031405995114
2006-06-12,0.0008169116334850735
2006-06-13,0.000699555375792027
2006-06-14,-0.010017239707964087
2006-06-15,-0.0057659849142760455
2006-06-16,-0.0022483330386317
2006-06-19,-0.0014241781882530224
2006-06-20,-0.0016627542953217
2006-06-21,0.00023880389512287437
2006-06-22,-0.005710516906067498
2006-06-23,-0.002032778121006551
2006-06-26,-0.0019175119662996343
2006-06-27,0.004924594131324289
2006-06-28,-0.005259314163632789
2006-06-29,0.003364204548567562
2006-06-30,0.009699233327139067
2006-07-03,-0.0009885759858254684
2006-07-05,-0.007984862755281319
2006-07-06,0.006127679399568153
2006-07-07,0.006447309990881278
2006-07-10,0.0009492222911378079
2006-07-11,0.0031997143845230447
2006-07-12,0.000237225801479779
2006-07-13,0.003898081316036972
2006-07-14,0.0005874899464894945
2006-07-17,0.0015289139077667713
2006-07-18,-0.008570897382147558
2006-07-19,0.009474181099783596
2006-07-20,0.0029329156332129624
2006-07-21,-0.0018715469406853646
2006-07-24,-0.0005864801153629973
2006-07-25,-0.002931125256147804
2006-07-26,0.003645817639169824
2006-07-27,-0.0015239545039201774
2006-07-28,0.0057506223940930745
2006-07-31,0.0012836761038392819
2006-08-01,-9.305059297215479e-05
2006-08-02,0.0037442079921437
2006-08-03,0.00023355212843956252
2006-08-04,0.00605964981952134
2006-08-07,0.0005801461126320184
2006-08-08,-0.0022009688977582265
2006-08-09,-0.00324815784875776
2006-08-10,-0.0015139928922901502
2006-08-11,-0.0043134728958375
2006-08-14,-0.0017567037344233816
2006-08-15,0.008446137845812274
2006-08-16,0.006746530958712693
2006-08-17,-0.00034729315127612903
2006-08-18,0.0028906756896209806
2006-08-21,0.0035728060043085375
2006-08-22,0.00034371793373089154
2006-08-23,0.00045932334691878296
2006-08-24,0.001835719825887594
2006-08-25,0.0014886527271793515
2006-08-28,0.0009158268016939974
2006-08-29,0.0013705447099421342
2006-08-30,0.002624088653091272
2006-08-31,0.00238978682103963
2006-09-01,0.0003423842851872916
2006-09-05,-0.006267435283357159
2006-09-06,-0.0013754424106962038
2006-09-07,0.0019520896009530553
2006-09-08,0.0008018273627037331
2006-09-11,-0.0009154326185073502
2006-09-12,0.005043285632720718
2006-09-13,0.00045511412821830355
2006-09-14,-0.002279591774656975
2006-09-15,-0.0007995151586915883
2006-09-18,-0.0016010343485347578
2006-09-19,0.011223519041067664
2006-09-20,0.0014728906309930956
2006-09-21,0.009158844527047627
2006-09-22,0.00493043159364448
2006-09-25,0.007025483108447972
2006-09-26,-0.004207977568264298
2006-09-27,-0.0028914492181499885
2006-09-28,-0.0016720569708615907
2006-09-29,-0.0012292827435256282
2006-10-02,0.0027402904438542652
2006-10-03,-0.0013438219140277097
2006-10-04,0.0072883911772396726
2006-10-05,-0.007013305223171784
2006-10-06,-0.010426121976852776
2006-10-09,0.0027193242765994885
2006-10-10,-0.007908598439626657
2006-10-11,-0.002961751688073888
2006-10-12,0.0005721930976674283
2006-10-13,-0.005023501101740435
2006-10-16,0.004474110922932928
2006-10-17,0.0008004134721955047
2006-10-18,0.0020539414769553677
2006-10-19,-0.0018226402787206997
2006-10-20,-0.0010270972008460388
2006-10-23,-0.003997821773104926
2006-10-24,0.0
2006-10-25,0.007913691572726034
2006-10-26,0.006484979257562085
2006-10-27,0.004635104814304514
2006-10-30,0.002811998417584949
2006-10-31,0.007743123615177483
2006-11-01,0.005533352506938538
2006-11-02,-0.004113645015655476
2006-11-03,-0.01183099588823433
2006-11-06,0.002936323007683761
2006-11-07,0.004617685798768978
2006-11-08,0.0035876783490931263
2006-11-09,-0.0005590121927560032
2006-11-10,0.004359579279633596
2006-11-13,-0.00022297649992508717
2006-11-14,0.0038965823952052947
2006-11-15,-0.0037701453075708047
2006-11-16,-0.0045631293148673535
2006-11-17,0.005701743251661284
2006-11-20,0.0015558569096294494
2006-11-21,0.0024429146479649777
2006-11-22,0.0016606643864345294
2006-11-24,0.0017695867254658992
2006-11-27,0.0036413161717394615
2006-11-28,0.002088664583558275
2006-11-29,-0.002304769355574443
2006-11-30,0.006599597863776063
2006-12-01,0.002543394832928758
2006-12-04,0.001750781079352448
2006-12-05,-0.004695043702530155
2006-12-06,-0.001976033926268217
2006-12-07,-0.0007682448982028189
2006-12-08,-0.00726155646128912
2006-12-11,0.004322194210428565
2006-12-12,0.0020966558258939116
2006-12-13,-0.008918334219385815
2006-12-14,-0.0036674512234708967
2006-12-15,0.000557171854959293
2006-12-18,0.00033462890205493423
2006-12-19,-0.0013369047193488859
2006-12-20,-0.0001115772803499393
2006-12-21,0.0050209166680967865
2006-12-22,-0.007659525214673946
2006-12-26,0.0030199979677731914
2006-12-27,-0.007352209983029545
2006-12-28,-0.00225445410702374
2006-12-29,-0.0007906223892002462
2007-01-03,0.0071235849784785366
2007-01-04,0.0060637763182869175
2007-01-05,-0.004353682258613212
2007-01-08,0.00179438886662453
2007-01-09,0.0
2007-01-10,-0.004475724912744505
2007-01-11,-0.005845443249559379
2007-01-12,-0.004634978121469624
2007-01-16,0.002158685356048462
2007-01-17,-0.0030603688135162344
2007-01-18,0.0030697634217571323
2007-01-19,-0.0027207296706710515
2007-01-22,0.002387350001292976
2007-01-23,-0.006576532598079221
2007-01-24,-0.00011415960716432139
2007-01-25,-0.007190659442805836
2007-01-26,-0.0008054754466361169
2007-01-29,-0.002185555872507128
2007-01-30,0.0011526437015141333
2007-01-31,0.008407887278030879
2007-02-01,-0.0012034380821241975
2007-02-02,0.0012631136389777975
2007-02-05,0.0013759229565539766
2007-02-06,0.005496604279936479
2007-02-07,0.002962094164772777
2007-02-08,0.000794018213072345
2007-02-09,-0.005672714217178743
2007-02-12,-0.002282504021699272
2007-02-13,-0.0021729127801390913
2007-02-14,0.009513485416060785
2007-02-15,0.002952541806757303
2007-02-16,0.003509719264693789
2007-02-20,0.0022557946245636007
2007-02-21,-0.0016884074791660986
2007-02-22,-0.005411776820894443
2007-02-23,0.0071416890685565
2007-02-26,0.006641650054376225
2007-02-27,0.012635205177528697
2007-02-28,-0.004527851708184039
2007-03-01,-0.0006336849573429504
2007-03-02,0.005013341970838914
2007-03-05,0.0016637189478552195
2007-03-06,-0.0029888821475648752
2007-03-07,0.0038853986558071707
2007-03-08,-0.0008841211476572353
2007-03-09,-0.010515779839785022
2007-03-12,0.003915955231181378
2007-03-13,0.006015657625965121
2007-03-14,-0.004539359754607952
2007-03-15,-0.00011179431561125774
2007-03-16,-0.00022338388992448888
2007-03-19,-0.002114463520276555
2007-03-20,0.0005579642663380291
2007-03-21,0.00044626058257835055
2007-03-22,-0.007911783339705658
2007-03-23,-0.002807702124021816
2007-03-26,0.0012396424205589618
2007-03-27,-0.0016884341255993807
2007-03-28,-0.0020280743243138444
2007-03-29,-0.001353683419907381
2007-03-30,-0.0019227492256015388
2007-04-02,0.0016591307268249977
2007-04-03,-0.0012475404680133417
2007-04-04,0.001022719586248888
2007-04-05,-0.003746815245964874
2007-04-09,-0.006609443790581371
2007-04-10,0.0029828059173457877
2007-04-11,-0.0006857618615078165
2007-04-12,0.00022782854673630837
2007-04-13,-0.003088598056279701
2007-04-16,0.005510257424751419
2007-04-17,0.0055918365557812155
2007-04-18,0.004994774277348402
2007-04-19,-0.0016934141262678892
2007-04-20,-0.002602850372916965
2007-04-23,0.0036309732072308254
2007-04-24,0.003729753571818595
2007-04-25,-0.003490962260852437
2007-04-26,-0.007232568385852289
2007-04-27,-0.00022705214277041197
2007-04-30,0.0104735483123517
2007-05-01,0.0007246229569422002
2007-05-02,-0.0005652892046438263
2007-05-03,-0.002261122535213489
2007-05-04,0.004079801679597761
2007-05-07,0.002708970569593294
2007-05-08,-0.0022516328952492115
2007-05-09,-0.003949095680365389
2007-05-10,0.002378635059657075
2007-05-11,-0.0035021295930761642
2007-05-14,-0.0026078433149728797
2007-05-15,-0.0003412015778999633
2007-05-16,-0.0006823252887528941
2007-05-17,-0.004097058042381252
2007-05-18,-0.006627806104604672
2007-05-21,0.002991122746922592
2007-05-22,-0.005161968626695712
2007-05-23,-0.002882447918717723
2007-05-24,0.000925599508937891
2007-05-25,-0.002310122753829247
2007-05-29,-0.00011580127362420534
2007-05-30,0.0020845852236284212
2007-05-31,-0.0018493380757521605
2007-06-01,-0.005253401091395826
2007-06-04,0.004556590693805429
2007-06-05,-0.006280325225078598
2007-06-06,-0.00046768922178652694
2007-06-07,-0.01791549191623487
2007-06-08,-0.0008349125540664248
2007-06-11,-0.0028651117224662848
2007-06-12,-0.014480410245986008
2007-06-13,0.011900738319445159
2007-06-14,-0.002519419727437855
2007-06-15,0.0068573815444012975
2007-06-18,-0.002031356164013731
2007-06-19,0.009338309810818846
2007-06-20,-0.008065989350666047
2007-06-21,-0.004782673552683581
2007-06-22,0.00648852477462003
2007-06-25,0.005491743617020983
2007-06-26,0.00023731277581440224
2007-06-27,0.0009494297968439813
2007-06-28,-0.00023767706941668632
2007-06-29,0.010321350404191465
2007-07-02,0.005256447993700064
2007-07-03,-0.0060972236617297115
2007-07-05,-0.01120613987386554
2007-07-06,-0.004056978045911985
2007-07-09,0.003593255700473641
2007-07-10,0.016949587286955836
2007-07-11,-0.01032846195826398
2007-07-12,-0.0034388742000259764
2007-07-13,0.002736293744255436
2007-07-16,0.009613889260539965
2007-07-17,-0.002115943301676415
2007-07-18,0.0037693871651416355
2007-07-19,-0.00023461251384482296
2007-07-20,0.00903824253804486
2007-07-23,-0.0016281956869453884
2007-07-24,0.0037280657408484963
2007-07-25,0.0019740542970385633
2007-07-26,0.00834154889974248
2007-07-27,0.0028723026060177848
2007-07-30,-0.0028640761127353143
2007-07-31,0.007238903603733027
2007-08-01,-0.0021640133922447014
2007-08-02,0.0025246679417625373
2007-08-03,0.006640017335027171
2007-08-06,-0.007278164691889244
2007-08-07,-0.000802442743083942
2007-08-08,-0.01215353558876986
2007-08-09,0.0013929309986202565
2007-08-10,-0.0023181136961238913
2007-08-13,0.0029043944027022928
2007-08-14,0.002664141963255151
2007-08-15,-0.0035806383566961975
2007-08-16,0.010318360981353747
2007-08-17,-0.004016332522482902
2007-08-20,0.0005764534071750482
2007-08-21,0.0048362618786623734
2007-08-22,-0.001604741063030879
2007-08-23,0.0034435271850454807
2007-08-24,0.004919116479314312
2007-08-27,0.005235552191913406
2007-08-28,0.0016997481231582068
2007-08-29,-0.002714035649790336
2007-08-30,0.006688509582651214
2007-08-31,0.0007879483666095588
2007-09-04,0.0004744633132354181
2007-09-05,0.008017171299507853
2007-09-06,-0.002576378483778008
2007-09-07,0.014150451741936854
2007-09-10,0.007751871014157086
2007-09-11,-0.00076903202767864
2007-09-12,-0.0037391769328793956
2007-09-13,-0.00894120434884571
2007-09-14,0.0014481765095928356
2007-09-17,0.004781728185440759
2007-09-18,-0.007526676722881098
2007-09-19,-0.009257918852065172
2007-09-20,-0.01891204523349488
2007-09-21,0.008491438686108355
2007-09-24,0.0028450080098825214
2007-09-25,-0.003517615584329614
2007-09-26,0.0009103414373807794
2007-09-27,0.006938817413698395
2007-09-28,0.0022599763707986664
2007-10-01,0.005713798849235507
2007-10-02,0.0031509720031848154
2007-10-03,-0.002916196887957412
2007-10-04,0.003824832930125144
2007-10-05,-0.010758251214230241
2007-10-08,-0.0007927553678500621
2007-10-09,-0.0012471482173610493
2007-10-10,0.0005674759123088791
2007-10-11,-0.0010204669434218383
2007-10-12,-0.004882979058449588
2007-10-15,0.00022811596547245294
2007-10-16,0.0003427073421455873
2007-10-17,0.010948743381038684
2007-10-18,0.005526670257500976
2007-10-19,0.014923075708955347
2007-10-22,0.00011004541335757345
2007-10-23,-0.0013261012475229705
2007-10-24,0.007415830824329506
2007-10-25,-0.0034060220748913794
2007-10-26,-0.0023152194551103733
2007-10-29,0.0038669873599159743
2007-10-30,-0.0005494876610082633
2007-10-31,-0.009030658378406442
2007-11-01,0.01299260832521587
2007-11-02,0.0031953385407421653
2007-11-05,-0.0004392719046202309
2007-11-06,-0.004834774078662729
2007-11-07,0.0017668418361338478
2007-11-08,-0.001763725611935274
2007-11-09,0.008503303788016003
2007-11-12,0.0036118245958112194
2007-11-13,-0.0037086291060913767
2007-11-14,0.0010943739000297548
2007-11-15,0.009407572034702882
2007-11-16,0.0014091002754526016
2007-11-19,0.006493339179482138
2007-11-20,-0.001075635689936405
2007-11-21,0.00581116968391493
2007-11-23,0.0029971038154994467
2007-11-26,0.01973716138105619
2007-11-27,-0.009520356363005078
2007-11-28,-0.006760896269470407
2007-11-29,0.008614812756757795
2007-11-30,-0.004850483965385233
2007-12-03,0.007935966147114115
2007-12-04,-0.00010523777743143281
2007-12-05,-0.011927689199364044
2007-12-06,-0.008759640323569129
2007-12-07,-0.011208058020473644
2007-12-10,-0.005994347834649583
2007-12-11,0.01962704885015576
2007-12-12,-0.010324114043394061
2007-12-13,-0.010866938347945276
2007-12-14,-0.004612366847034255
2007-12-17,0.008938293545184939
2007-12-18,0.0064543831062191526
2007-12-19,0.013258891623892488
2007-12-20,-0.002144986493988421
2007-12-21,-0.014618447362749754
2007-12-24,-0.004691034712555386
2007-12-26,-0.00876773117290619
2007-12-27,0.01090086657651046
2007-12-28,0.01559449035364291
2007-12-31,0.006055444831368995
2008-01-02,0.014402412320859703
2008-01-03,-0.0013777719045436898
2008-01-04,0.0002127811628227505
2008-01-07,0.004348627741167954
2008-01-08,-0.00116103298251935
2008-01-09,0.0019031617938696233
2008-01-10,-0.01350946236377426
2008-01-11,0.00780976583515014
2008-01-14,0.003714724185574836
2008-01-15,0.011212025404593762
2008-01-16,-0.00721649213431419
2008-01-17,0.012957520984662185
2008-01-18,-0.006863823595109286
2008-01-22,0.010681399197815855
2008-01-23,-0.0022794750646378814
2008-01-24,-0.02004369682025786
2008-01-25,0.016850277688414073
2008-01-28,-0.0037517200670408313
2008-01-29,-0.006800413837717678
2008-01-30,-0.006529880001076016
2008-01-31,0.007103550863488017
2008-02-01,0.0060114813275187196
2008-02-04,-0.010292233545332374
2008-02-05,0.007639821037690675
2008-02-06,-0.0030532399738172344
2008-02-07,-0.021545939453923246
2008-02-08,0.011441475117764943
2008-02-11,0.00416233398075283
2008-02-12,-0.0059525181873740785
2008-02-13,-0.010584078869311453
2008-02-14,-0.014696487671759906
2008-02-15,0.007677067801648896
2008-02-19,-0.010121100127379434
2008-02-20,0.006926632890414286
2008-02-21,0.010591565755955656
2008-02-22,-0.005725840188858022
2008-02-25,-0.010216037577534753
2008-02-26,0.0003296793271299059
2008-02-27,0.000877697220077911
2008-02-28,0.017764724128992437
2008-02-29,0.015301304871420118
2008-03-03,-0.0025787949776823194
2008-03-04,-0.00971775778523798
2008-03-05,-0.01196999361778861
2008-03-06,0.005348240041052943
2008-03-07,0.0013027209365783499
2008-03-10,0.014745911732511496
2008-03-11,-0.008547794453121704
2008-03-12,0.01929042095618394
2008-03-13,-0.007824391241371575
2008-03-14,0.012362193198445004
2008-03-17,0.007683651198912678
2008-03-18,-0.003864272837755034
2008-03-19,0.016568915824696884
2008-03-20,0.0024746767140972903
2008-03-24,-0.019345519253348487
2008-03-25,0.004197556615901155
2008-03-26,-0.004180010783980226
2008-03-27,-0.0070303937868386734
2008-03-28,0.009722859827833608
2008-03-31,0.003557285594667503
2008-04-01,-0.01627361301982211
2008-04-02,0.0021286587061450923
2008-04-03,0.0022307401130088333
2008-04-04,0.009116178035095457
2008-04-07,-0.005252031550530778
2008-04-08,-0.003485118893227779
2008-04-09,0.010385035844039159
2008-04-10,-0.0033566023092068686
2008-04-11,0.006735194549341905
2008-04-14,-0.005853911023150693
2008-04-15,-0.012405594357498329
2008-04-16,-0.009795270332900508
2008-04-17,-0.0017196460079400566
2008-04-18,-0.0008621847852636755
2008-04-21,0.003988595350352453
