Date,GLD
2007-01-19,0.01188566814032277
2007-01-22,-0.004444425068204416
2007-01-23,0.024075288693266694
2007-01-24,0.0015568810352599716
2007-01-25,-0.004197174953764704
2007-01-26,0.0017171497743337927
2007-01-29,-0.006233406928398799
2007-01-30,0.0070566216043466135
2007-01-31,0.009498607890946476
2007-02-01,0.006015723872178302
2007-02-02,-0.014412793986698924
2007-02-05,0.00046668917029513146
2007-02-06,0.0074638994737366016
2007-02-07,-0.0024695733886157534
2007-02-08,0.013770685865244658
2007-02-09,0.009157602781701524
2007-02-12,-0.00680587657204812
2007-02-13,0.002588673270676356
2007-02-14,0.008049915525077056
2007-02-15,0.0006026957039624303
2007-02-16,-0.0007529445716073502
2007-02-20,-0.015822830652506337
2007-02-21,0.031235660569381096
2007-02-22,-0.0029695167449638182
2007-02-23,0.008488453937034457
2007-02-26,0.005611300156057819
2007-02-27,-0.03950065891754684
2007-02-28,0.016358349410153794
2007-03-01,-0.009927852418505356
2007-03-02,-0.032057134915445484
2007-03-05,-0.012242957000559329
2007-03-06,0.019386639357807045
2007-03-07,0.0023382934109268394
2007-03-08,0.0027993825292806918
2007-03-09,-0.0035670493945292314
2007-03-12,0.0018677470285139997
2007-03-13,-0.010097894953304487
2007-03-14,0.0034525643721170507
2007-03-15,0.0006256008193068485
2007-03-16,0.010003176131991198
2007-03-19,0.0018569345726906494
2007-03-20,0.00818657393860489
2007-03-21,0.00842658311698008
2007-03-22,-0.0009115399403210045
2007-03-23,-0.009276164697924805
2007-03-26,0.010590864095953112
2007-03-27,-0.002126357798228895
2007-03-28,0.005327338200507903
2007-03-29,-0.006056040990118583
2007-03-30,0.0013708505072180799
2007-04-02,0.0016732676289328285
2007-04-03,-0.00030366960561534206
2007-04-04,0.014886764397396002
2007-04-05,0.0007484366649461727
2007-04-09,-0.004935713850466206
2007-04-10,0.009469485861595128
2007-04-11,-0.0011912124284148007
2007-04-12,-0.0013417406802080922
2007-04-13,0.012688438591230478
2007-04-16,0.008254793900622559
2007-04-17,-0.005847975394087768
2007-04-18,0.005588194903205501
2007-04-19,-0.01243051342881718
2007-04-20,0.01732560625047741
2007-04-23,-0.006404582700974548
2007-04-24,-0.007764411993998022
2007-04-25,0.0023622622882752964
2007-04-26,-0.01502425470962565
2007-04-27,0.01031845048110136
2007-04-30,-0.0069567974790926135
2007-05-01,-0.005962049758802435
2007-05-02,-0.00044982423449801967
2007-05-03,0.012451157456685458
2007-05-04,0.010371975104365827
2007-05-07,0.0008798585781735202
2007-05-08,-0.005421285664205633
2007-05-09,-0.006334713060910269
2007-05-10,-0.02149736121344592
2007-05-11,0.006818135579427009
2007-05-14,-0.002558287084312827
2007-05-15,0.003922784264016599
2007-05-16,-0.014126877494329837
2007-05-17,-0.00823172146475537
2007-05-18,0.007070382750297144
2007-05-21,0.002289400695425492
2007-05-22,-0.007157015894746599
2007-05-23,0.0052147850183958955
2007-05-24,-0.012053721460052347
2007-05-25,0.002934400639478696
2007-05-29,0.002001805490156272
2007-05-30,-0.005378799381628552
2007-05-31,0.012669957962885725
2007-06-01,0.013732095106908648
2007-06-04,0.0015050943775820613
2007-06-05,-0.0025548266697670297
2007-06-06,0.0006026957039624303
2007-06-07,-0.017316691198061895
2007-06-08,-0.015936268487339866
2007-06-11,0.007474240398867016
2007-06-12,-0.009273547178079045
2007-06-13,0.0067082732513541465
2007-06-14,0.0010847620664558022
2007-06-15,0.0038699691316579354
2007-06-18,0.0015419965531842106
2007-06-19,0.008160222226242242
2007-06-20,-0.011759380467096459
2007-06-21,-0.0023180579199683082
2007-06-22,0.0034077018126195124
2007-06-25,-0.005402878677314038
2007-06-26,-0.012571804585665092
2007-06-27,0.0007859043995597226
2007-06-28,0.009266593124749312
2007-06-29,0.00015553231409404233
2007-07-02,0.011669519825327601
2007-07-03,-0.004306348719670949
2007-07-05,-0.00494284376557419
2007-07-06,0.008382504360077148
2007-07-09,0.006465489145083714
2007-07-10,0.003517946873599298
2007-07-11,-0.0025910405024214267
2007-07-12,0.008862991748502358
2007-07-13,0.00015150161676835694
2007-07-16,-0.00318035875139977
2007-07-17,-0.0010635019013791602
2007-07-18,0.013231980936608823
2007-07-19,0.005854088465471419
2007-07-20,0.008506188280152926
2007-07-23,-0.0016277094905465805
2007-07-24,0.0
2007-07-25,-0.008448194523662078
2007-07-26,-0.018684603460232596
2007-07-27,-0.0036557175657478957
2007-07-30,0.00550363798810749
2007-07-31,0.0003041549868019189
2007-08-01,0.0021279736692538798
2007-08-02,-0.0006067179636309872
2007-08-03,0.01214149429607514
2007-08-06,-0.002549194663611143
2007-08-07,-0.0006012220106896837
2007-08-08,0.004362112988710809
2007-08-09,-0.01961955405803939
2007-08-10,0.01695692981784447
2007-08-13,-0.004656715637897935
2007-08-14,0.00045274340974521543
2007-08-15,-0.002413692259761291
2007-08-16,-0.021926463155376053
2007-08-17,0.005102069101695417
2007-08-20,0.0016920567103051454
2007-08-21,-0.000767860099029849
2007-08-22,0.005071489666549578
2007-08-23,-0.0013762074187344542
2007-08-24,0.012249319884602317
2007-08-27,-0.001966378039899963
2007-08-28,-0.005910988166113573
2007-08-29,0.007318240337456761
2007-08-30,-0.004086524054994878
2007-08-31,0.01094215133610632
2007-09-04,0.013830514804088478
2007-09-05,0.0017792869638721953
2007-09-06,0.01924220098780105
2007-09-07,0.007696758271843462
2007-09-10,0.0033146470522653626
2007-09-11,0.012927231556717489
2007-09-12,-0.0008507878821580883
2007-09-13,-0.005393091943733941
2007-09-14,-0.001284303152590316
2007-09-17,0.014002048676170942
2007-09-18,0.010285975975524053
2007-09-19,-0.003765643717688172
2007-09-20,0.01805965154719269
2007-09-21,-0.0052255896099230315
2007-09-24,-0.0008293829365639827
2007-09-25,0.0006917965218911082
2007-09-26,-0.004562447431226246
2007-09-27,0.009722179836697098
2007-09-28,0.011141749958599734
2007-10-01,0.005305392168615031
2007-10-02,-0.020974330443214173
2007-10-03,-0.006219722981793074
2007-10-04,0.013490976357684703
2007-10-05,0.007273209267468328
2007-10-08,-0.011852898208391638
2007-10-09,0.0077209095273498285
2007-10-10,0.0036941344368486284
2007-10-11,0.007497315256022485
2007-10-12,0.009200279286819324
2007-10-15,0.007373683855222524
2007-10-16,-0.0002661251427845679
2007-10-17,-0.008253497389684838
2007-10-18,0.020134228187919545
2007-10-19,-0.0039474085757607025
2007-10-22,-0.01453102402201134
2007-10-23,0.008445105840465317
2007-10-24,0.003854755725011927
2007-10-25,0.006753206553238078
2007-10-26,0.021833535298719342
2007-10-29,0.005534821620067465
2007-10-30,-0.009856685168826762
2007-10-31,0.01641893080173551
2007-11-01,-0.00877642352201835
2007-11-02,0.02438087409776024
2007-11-05,-0.001002152439179449
2007-11-06,0.021065834547658646
2007-11-07,0.009947163889943766
2007-11-08,-0.00012152853958602439
2007-11-09,-0.0006080876774474664
2007-11-12,-0.047213400328663724
2007-11-13,0.010472537201335452
2007-11-14,0.014661223362570697
2007-11-15,-0.029023441286543217
2007-11-16,-0.0025657082241450357
2007-11-19,-0.006559513006179629
2007-11-20,0.028871095528339108
2007-11-21,-0.0013841777861065552
2007-11-23,0.023815516319463104
2007-11-26,0.0006154221754808287
2007-11-27,-0.014760203352917056
2007-11-28,-0.006616713974946009
2007-11-29,-0.016212151821979437
2007-11-30,-0.012263657376634374
2007-12-03,0.01241592198993402
2007-12-04,0.014307649004182688
2007-12-05,-0.009697786620444404
2007-12-06,0.009411236411201784
2007-12-07,-0.009701452007245814
2007-12-10,0.017811724593606026
2007-12-11,-0.01450004577636721
2007-12-12,0.02092848303553141
2007-12-13,-0.024723542260960518
2007-12-14,0.000254734306578408
2007-12-17,-0.00496687985636679
2007-12-18,0.01433511821265343
2007-12-19,-0.00012620992088918648
2007-12-20,-0.007193333041277561
2007-12-21,0.018177200183795872
2007-12-24,0.0004993872195924176
2007-12-26,0.017219831094685834
2007-12-27,0.0004906883853601496
2007-12-28,0.017655744047463173
2007-12-31,-0.006506035126835452
2008-01-02,0.02910503944367404
2008-01-03,0.008366710810346678
2008-01-04,-0.005142017564280343
2008-01-07,-0.004228833806723897
2008-01-08,0.023711244730771908
2008-01-09,-0.0026503310759889986
2008-01-10,0.019641789581746893
2008-01-11,0.003739397519033183
2008-01-14,0.010837650311902536
2008-01-15,-0.01731073303450259
2008-01-16,-0.014660767665031549
2008-01-17,-0.0023067699571152067
2008-01-18,0.010635816982026647
2008-01-22,0.008579272657391002
2008-01-23,-0.0031756695600737572
2008-01-24,0.02491753847553424
2008-01-25,0.0024422870363138838
2008-01-28,0.016057551486582833
2008-01-29,-0.006539492905952016
2008-01-30,0.009983499917512129
2008-01-31,-0.007169194549399904
2008-02-01,-0.02242891704085337
2008-02-04,-0.002797985498258382
2008-02-05,-0.01593712899285571
2008-02-06,0.014484450714485675
2008-02-07,0.01011806134633808
2008-02-08,0.012799126827031992
2008-02-11,0.0036263937478537844
2008-02-12,-0.021898608999260327
2008-02-13,0.0012313960382492883
2008-02-14,0.003018745926838262
2008-02-15,-0.006242309266623058
2008-02-19,0.027257434252206725
2008-02-20,0.01812618475130834
2008-02-21,0.00010727302080248968
2008-02-22,0.0015013339372487167
2008-02-25,-0.006960076347863775
2008-02-26,0.010459362120408988
2008-02-27,0.01141820195579868
2008-02-28,0.012766396919778877
2008-02-29,0.0019793983293541206
2008-03-03,0.01102097686868797
2008-03-04,-0.02118467301366822
2008-03-05,0.02668628816330454
2008-03-06,-0.01248466235635548
2008-03-07,-0.004248742612532386
2008-03-10,-0.0022894536340183347
2008-03-11,0.0012516440361922676
2008-03-12,0.010626151632053826
2008-03-13,0.013709866739230137
2008-03-14,0.003762484852152248
2008-03-17,0.004660106258120855
2008-03-18,-0.026923446790799832
2008-03-19,-0.03585491279246278
2008-03-20,-0.033641414688503124
2008-03-24,0.0021131665473592687
2008-03-25,0.02918984381079537
2008-03-26,0.011538872598824357
2008-03-27,-0.0036247756526995856
2008-03-28,-0.0169056478336429
2008-03-31,-0.015999060026679612
2008-04-01,-0.03926560013231817
2008-04-02,0.027745751966154586
2008-04-03,0.0016803128880877871
2008-04-04,0.009282060479206544
2008-04-07,0.010193885528479996
2008-04-08,-0.008994183517528342
2008-04-09,0.021472080511013125
2008-04-10,-0.005634459500514
2008-04-11,-0.005121429753741857
2008-04-14,-0.002081078149565263
2008-04-15,0.006036692438517344
2008-04-16,0.017564836533195294
2008-04-17,-0.0076122988101923195
2008-04-18,-0.020959322203780717
2008-04-21,-0.004083014073799407
2008-04-22,0.00022156945225937363
2008-04-23,-0.011631721074667034
2008-04-24,-0.022416498236226268
2008-04-25,0.0005732105212514771
2008-04-28,0.004812717021838164
2008-04-29,-0.021439215765431285
2008-04-30,0.009789115384970959
2008-05-01,-0.030698252917109703
2008-05-02,0.007024693205042398
2008-05-05,0.01998102122754042
