Date,XLK
2006-11-07,0.0052398605160097755
2006-11-08,0.000868704331668857
2006-11-09,-0.000434296394868805
2006-11-10,0.0026056250822157345
2006-11-13,0.008661669540035888
2006-11-14,0.007299127034660291
2006-11-15,0.0021314499653977137
2006-11-16,0.003828323867195893
2006-11-17,0.0016949186205950095
2006-11-20,0.0
2006-11-21,-0.00042337793394287004
2006-11-22,0.0076180797665748035
2006-11-24,-0.002100013397065892
2006-11-27,-0.023569584322619908
2006-11-28,0.005172638566718568
2006-11-29,0.0064324192916722644
2006-11-30,0.0021298052271991885
2006-12-01,-0.008503003207113058
2006-12-04,0.012864838583344307
2006-12-05,0.0004227963255991618
2006-12-06,-0.0063475123919469745
2006-12-07,-0.003833319726960549
2006-12-08,0.0
2006-12-11,0.005985371973654896
2006-12-12,-0.0033991891055680235
2006-12-13,0.0017054441024415556
2006-12-14,0.008514382954304178
2006-12-15,0.0002121273088762088
2006-12-18,-0.0038197722983424054
2006-12-19,-0.006391464613616504
2006-12-20,0.00042842481354887774
2006-12-21,-0.004714439881770449
2006-12-22,-0.007752251627456297
2006-12-26,0.005642425572267351
2006-12-27,0.00733714901076854
2006-12-28,-0.00042879339220980306
2006-12-29,-0.00300042308941062
2007-01-03,0.003009452720840855
2007-01-04,0.015431092781909683
2007-01-05,-0.00802018522520287
2007-01-08,0.002978403599052326
2007-01-09,0.0012729952458332416
2007-01-10,0.005084779586794319
2007-01-11,0.010117903984772747
2007-01-12,0.00250444648538517
2007-01-16,-0.002081944060071783
2007-01-17,-0.012932690797278656
2007-01-18,-0.011411611974297742
2007-01-19,-0.0004270378288189214
2007-01-22,-0.0072715575483641715
2007-01-23,0.0
2007-01-24,0.01809529093777007
2007-01-25,-0.01227223003886313
2007-01-26,0.000428583199370447
2007-01-29,0.004282840379655761
2007-01-30,0.005969820455591801
2007-01-31,0.005934809124268581
2007-02-01,-0.0042144641368442315
2007-02-02,0.005078532846604755
2007-02-05,-0.0025262809127289954
2007-02-06,-0.0012664431296003364
2007-02-07,0.0046490984524845125
2007-02-08,0.001262387428177414
2007-02-09,-0.010924492213531978
2007-02-12,-0.0042479601642497755
2007-02-13,0.003839222925457131
2007-02-14,0.01402477157478943
2007-02-15,0.0037723628722348135
2007-02-16,-0.0020880288462818974
2007-02-20,0.0004186437809434729
2007-02-21,-0.0016728484569188407
2007-02-22,0.005445610688983971
2007-02-23,-0.0008327769903350157
2007-02-26,-0.002502254504508139
2007-02-27,-0.03846148324333376
2007-02-28,0.003912882297633757
2007-03-01,-0.0008662347249640545
2007-03-02,-0.01863838582013677
2007-03-05,0.0022084129449424506
2007-03-06,0.015424826228680244
2007-03-07,-0.012587023059973057
2007-03-08,0.008352218362912112
2007-03-09,0.002615374991779884
2007-03-12,0.00608672949632183
2007-03-13,-0.015989444467058744
2007-03-14,0.009222640958195472
2007-03-15,0.00043551078049297587
2007-03-16,-0.0017398977208588073
2007-03-19,0.006535320389953858
2007-03-20,0.006493736798132144
2007-03-21,0.02021505571468385
2007-03-22,-0.0037945242325558848
2007-03-23,-0.002539110713324022
2007-03-26,0.0012729952458332416
2007-03-27,0.0004242773098115382
2007-03-28,-0.011436291680917532
2007-03-29,0.0012853292124326288
2007-03-30,-0.002139430449459856
2007-04-02,0.005145831157286507
2007-04-03,0.008105409885473147
2007-04-04,0.0059247646755098415
2007-04-05,0.003786336722574779
2007-04-09,0.0
2007-04-10,-0.000837868790775409
2007-04-11,-0.00922819534289343
2007-04-12,0.010584240346728002
2007-04-13,0.0008379285469122255
2007-04-16,0.008371140659682252
2007-04-17,0.0020755897952748903
2007-04-18,-0.0024852642567115835
2007-04-19,0.00041500500827718056
2007-04-20,0.005811834710797603
2007-04-23,-0.0020632928051509403
2007-04-24,0.005376200644401585
2007-04-25,0.0074040551878484795
2007-04-26,0.005716607740086976
2007-04-27,-0.0008113760357941757
2007-04-30,-0.0077202620997884885
2007-05-01,0.004913632489982334
2007-05-02,0.005297432169288241
2007-05-03,0.009728377797650678
2007-05-04,0.00401462553023757
2007-05-07,-0.00120018972354341
2007-05-08,0.0040037703570163785
2007-05-09,-0.001196448817067819
2007-05-10,-0.005189679668153535
2007-05-11,0.010834817293066568
2007-05-14,-0.0047636315974286525
2007-05-15,-0.0015955426953703222
2007-05-16,0.008789361860596312
2007-05-17,-0.0027724652110940884
2007-05-18,0.0051627890302641255
2007-05-21,0.004346500862312475
2007-05-22,-0.0011803494208693088
2007-05-23,-0.00354513626529962
2007-05-24,-0.012648212069955478
2007-05-25,0.008407102717876036
2007-05-29,0.0059548559751008145
2007-05-30,0.007497857298707666
2007-05-31,0.004700575737177415
2007-06-01,0.0
2007-06-04,0.003508818235641309
2007-06-05,-0.0034965494790674123
2007-06-06,-0.011696411434591325
2007-06-07,-0.014200700760269691
2007-06-08,0.014005569246857918
2007-06-11,0.0019731050573170705
2007-06-12,-0.011815800535630028
2007-06-13,0.01275426753761888
2007-06-14,0.009445161215585918
2007-06-15,0.005774043428403486
2007-06-18,0.002715272875082997
2007-06-19,-0.0003866967224276374
2007-06-20,-0.005805255987343161
2007-06-21,0.0050604663518012405
2007-06-22,-0.011231696835987792
2007-06-25,-0.003525525809241592
2007-06-26,-0.0035376137029897725
2007-06-27,0.009861870573162124
2007-06-28,0.003515790656966722
2007-06-29,-0.0035034731786982576
2007-07-02,0.00859404854908763
2007-07-03,0.006971096862171011
2007-07-05,0.0038459787065485695
2007-07-06,0.0019159975795750572
2007-07-09,0.0057363444986267
2007-07-10,-0.011407159861292149
2007-07-11,0.005769345172016438
2007-07-12,0.016825741897493085
2007-07-13,0.0022569012161841595
2007-07-16,0.0030015363178719223
2007-07-17,0.003367345479008632
2007-07-18,-0.00522033090306484
2007-07-19,0.00824588808097948
2007-07-20,-0.0037171208351310936
2007-07-23,0.0014922311146330358
2007-07-24,-0.010059355549531968
2007-07-25,0.0011289305686943418
2007-07-26,-0.015037737408676755
2007-07-27,-0.021373878539149627
2007-07-30,0.0035098272390241547
2007-07-31,-0.006995674479735259
2007-08-01,0.009785251176686272
2007-08-02,0.0019378955634190564
2007-08-03,-0.019342611778869423
2007-08-06,0.015779244325186736
2007-08-07,0.0019419444289754395
2007-08-08,0.015503449533910363
2007-08-09,-0.022900751217615478
2007-08-10,-0.01406249236983037
2007-08-13,0.013867024108481951
2007-08-14,-0.020320583206676957
2007-08-15,-0.012764187920024761
2007-08-16,-0.0064647084894238205
2007-08-17,0.009760358686926596
2007-08-20,0.003624817293136795
2007-08-21,0.003209613850895243
2007-08-22,0.013200460988088691
2007-08-23,0.0027633176572756657
2007-08-24,0.014173316188882845
2007-08-27,-0.005434953269640719
2007-08-28,-0.01795444234147714
2007-08-29,0.023847260001714776
2007-08-30,0.004270238863512743
2007-08-31,0.006571605351202159
2007-09-04,0.01536046515349443
2007-09-05,-0.01058970053467212
2007-09-06,0.004969641214523923
2007-09-07,-0.02054043379558268
2007-09-10,-0.0019416588489123976
2007-09-11,0.01439710552815976
2007-09-12,-0.00268553808312455
2007-09-13,0.0
2007-09-14,-0.004999847740951857
2007-09-17,-0.0003865873151984722
2007-09-18,0.0197215874029959
2007-09-19,0.0037918290323111226
2007-09-20,0.0037783388144141394
2007-09-21,0.007655546004035951
2007-09-24,-0.0026200180106210613
2007-09-25,0.010131425806559902
2007-09-26,0.0063147724454588605
2007-09-27,-0.0007383268768863527
2007-09-28,-0.003694000547647569
2007-10-01,0.010752828619979615
2007-10-02,0.003668432171067826
2007-10-03,-0.011696023035645875
2007-10-04,0.0025889220445500793
2007-10-05,0.01069720665249041
2007-10-08,0.0018247546295180328
2007-10-09,0.007285812979553663
2007-10-10,0.0032550029855960005
2007-10-11,-0.010814601948199831
2007-10-12,0.009839739817915305
2007-10-15,-0.007217627059987852
2007-10-16,0.0
2007-10-17,0.00836041483721095
2007-10-18,0.0025233277519047803
2007-10-19,-0.023732222472828135
2007-10-22,0.0062616370054431325
2007-10-23,0.010980945151776389
2007-10-24,-0.010138046317644478
2007-10-25,0.008413119003883196
2007-10-26,0.01341990254929426
2007-10-29,0.002863023178763857
2007-10-30,0.0017848158037436779
2007-10-31,0.011756374209253684
2007-11-01,-0.010915583888683966
2007-11-02,0.0021363887062189058
2007-11-05,-0.0014217442751328635
2007-11-06,0.005336695144357639
2007-11-07,-0.026892766366625076
2007-11-08,-0.035637102147529354
2007-11-09,-0.020738822452422978
2007-11-12,-0.016172688788284706
2007-11-13,0.03405114028655021
2007-11-14,-0.005677600409414674
2007-11-15,-0.012181039944901051
2007-11-16,0.014258434874486303
2007-11-19,-0.01975678819511406
2007-11-20,0.008526628064454034
2007-11-21,-0.018831458088143127
2007-11-23,0.009792448275924848
2007-11-26,-0.020946471383382015
2007-11-27,0.011093334336164329
2007-11-28,0.029388668155942987
2007-11-29,0.004948739543690017
2007-11-30,-0.005303182076041524
2007-12-03,-0.006092746276365246
2007-12-04,-0.0038313799172593477
2007-12-05,0.023076600999705876
2007-12-06,0.010150380019618543
2007-12-07,0.0011167401312210945
2007-12-10,0.004832657194816292
2007-12-11,-0.015538102847808988
2007-12-12,0.01728635994483274
2007-12-13,-0.005171564618350222
2007-12-14,-0.006312882189449365
2007-12-17,-0.019058232217640136
2007-12-18,0.0
2007-12-19,0.006476323716841037
2007-12-20,0.014382939550134699
2007-12-21,0.012857158766175658
2007-12-24,0.007402581508245243
2007-12-26,0.005510759265433762
2007-12-27,-0.013884404549467488
2007-12-28,-0.004816272146533351
2007-12-31,-0.007446039062966037
2008-01-02,-0.020255089393087178
2008-01-03,0.0015315474726576017
2008-01-04,-0.03899073559174426
2008-01-07,-0.008751096841397077
2008-01-08,-0.026484966165921553
2008-01-09,0.014014642793332754
2008-01-10,0.0016260811256794128
2008-01-11,-0.014609785574705825
2008-01-14,0.02018053118717278
2008-01-15,-0.02099259792603514
2008-01-16,-0.0218556512205631
2008-01-17,-0.008853251489503777
2008-01-18,-0.01743958055184114
2008-01-22,-0.018614689225990855
2008-01-23,0.008822257800654931
2008-01-24,0.014429340080519548
2008-01-25,-0.015517119044630157
2008-01-28,0.004378402652266855
2008-01-29,0.00871799471684942
2008-01-30,-0.0077787832290447945
2008-01-31,0.012631189543781396
2008-02-01,0.01720361297133799
2008-02-04,-0.02071863721838285
2008-02-05,-0.02504306657571098
2008-02-06,-0.011071778100709917
2008-02-07,0.0062694588119314165
2008-02-08,-0.007565536974745379
2008-02-11,0.017489235822570892
2008-02-12,0.002203190413755385
2008-02-13,0.022867135413208617
2008-02-14,-0.019776438710450095
2008-02-15,-0.003508697354987711
2008-02-19,-0.009242921375362312
2008-02-20,0.0017767336811003176
2008-02-21,-0.001773582497341053
2008-02-22,-0.0008883668405501588
2008-02-25,0.005780384998804067
2008-02-26,0.011494005395354057
2008-02-27,0.0008743201269663103
2008-02-28,-0.012663855619370556
2008-02-29,-0.020345299055088306
2008-03-03,-0.00045140279520128335
2008-03-04,0.001355369890154945
2008-03-05,0.007216804883315664
2008-03-06,-0.013882427609130166
2008-03-07,0.0
2008-03-10,-0.010899058114007487
2008-03-11,0.03535293623732416
2008-03-12,-0.010199287219396447
2008-03-13,-0.004032117290340365
2008-03-14,-0.012595868131983656
2008-03-17,-0.0045558228077141605
2008-03-18,0.044851643722933154
2008-03-19,-0.029785900077031857
2008-03-20,0.01110917010596535
2008-03-24,0.03528358112234686
2008-03-25,0.0008631910004646137
2008-03-26,-0.019396180387006523
2008-03-27,-0.007912661103134822
2008-03-28,-0.006202837878956702
2008-03-31,-0.001337157836287628
2008-04-01,0.029017246783372475
2008-04-02,0.012147549593921614
2008-04-03,-0.00042835096981064247
2008-04-04,-0.003430259736816099
2008-04-07,0.0008602286603425213
2008-04-08,-0.00601893702356926
2008-04-09,-0.004325153945934357
2008-04-10,0.008253765072425034
2008-04-11,-0.026712890133747003
2008-04-14,-0.003984354844237092
2008-04-15,0.0
2008-04-16,0.04088950806950886
2008-04-17,-0.0004270165513611257
2008-04-18,0.01751370198067237
2008-04-21,0.006297279934001976
2008-04-22,-0.005006318200459492
2008-04-23,0.006289154744910652
2008-04-24,0.012083202692829254
2008-04-25,-0.011938942036266997
2008-04-28,0.0
2008-04-29,0.009583527032922534
2008-04-30,-0.017746683950640607
2008-05-01,0.04201680672268915
2008-05-02,-0.00040315709207017214
2008-05-05,-0.004437007640880286
2008-05-06,0.01215519293275169
2008-05-07,-0.017613429601734065
