Date,XLV
2005-06-08,-0.00703304492296597
2005-06-09,0.004185226114983065
2005-06-10,-0.002244311761276485
2005-06-13,0.004176895273998227
2005-06-14,0.008640313356480078
2005-06-15,-0.00380735871013671
2005-06-16,0.006369994726874495
2005-06-17,0.004951170095560009
2005-06-20,-0.00126278567277327
2005-06-21,-0.0015814440237088556
2005-06-22,-0.0034840855922489977
2005-06-23,-0.006675758491217487
2005-06-24,-0.004799551761454746
2005-06-27,-0.004179893274416258
2005-06-28,0.010009423893902358
2005-06-29,-0.0012788203357695371
2005-06-30,-0.006721816781098955
2005-07-01,-0.0012896481256740033
2005-07-05,0.003549907201904956
2005-07-06,-0.006430934143979328
2005-07-07,-0.0003236586948320852
2005-07-08,0.011977930283691762
2005-07-11,0.0031988793454811315
2005-07-12,-0.0006378224191896376
2005-07-13,-0.005424170910338311
2005-07-14,0.006095463241006183
2005-07-15,0.004783148603531684
2005-07-18,-0.00602986511096093
2005-07-19,0.00031949192027913575
2005-07-20,0.014363097147479964
2005-07-21,-0.010698656169833232
2005-07-22,-0.0012723126508609184
2005-07-25,-0.006051075989946919
2005-07-26,0.004806399344599255
2005-07-27,0.009247299407403542
2005-07-28,0.00947898852237783
2005-07-29,-0.006885549779469424
2005-08-01,0.005042049888189348
2005-08-02,0.003762992123704567
2005-08-03,0.002499737445705641
2005-08-04,-0.009972409573763663
2005-08-05,-0.006924818986130843
2005-08-08,-0.0038033717893611874
2005-08-09,0.011453937155361471
2005-08-10,-0.0015723897650820051
2005-08-11,0.005985825692064628
2005-08-12,-0.005637330837340082
2005-08-15,0.0006298166347538103
2005-08-16,-0.006924818986130843
2005-08-17,0.0019020301691128338
2005-08-18,0.00031647480739405154
2005-08-19,-0.006958096070212472
2005-08-22,0.0
2005-08-23,-0.006369235063949152
2005-08-24,-0.003204944094509332
2005-08-25,0.0012860471264806161
2005-08-26,-0.003532108967719938
2005-08-29,0.009989806730428263
2005-08-30,-0.0012761990565536285
2005-08-31,0.010223939914843827
2005-09-01,0.000315773536528674
2005-09-02,-0.0006319486666407359
2005-09-06,0.015817555194314492
2005-09-07,0.006539863245796029
2005-09-08,-0.0006188772863634506
2005-09-09,0.0034056807191560345
2005-09-12,-0.003394121425259522
2005-09-13,-0.010526083932921426
2005-09-14,-0.0028161472590547687
2005-09-15,-0.0006273601090480696
2005-09-16,0.007747300351143238
2005-09-19,-0.0071879097667366665
2005-09-20,-0.007554222717529591
2005-09-21,-0.004757187578592004
2005-09-22,0.0022305288779467247
2005-09-23,0.0006355435955101019
2005-09-26,-0.0015884950461149128
2005-09-27,-0.005728714528882017
2005-09-28,0.0006404224049394447
2005-09-29,0.002239784027383118
2005-09-30,0.0006377181235774909
2005-10-03,0.0009570038267199266
2005-10-04,0.004142620295983779
2005-10-05,-0.016502634678782213
2005-10-06,-0.006776322985160399
2005-10-07,-0.0009745501676965418
2005-10-10,-0.0013010786503716565
2005-10-11,-0.008466177516796014
2005-10-12,0.002299098089220797
2005-10-13,0.004914526900832161
2005-10-14,0.0045644184212931815
2005-10-17,-0.00032415309621569577
2005-10-18,-0.001298702896858961
2005-10-19,0.009752893888651748
2005-10-20,-0.020605218982368112
2005-10-21,-0.00624605410962642
2005-10-24,0.008269964216087722
2005-10-25,-0.0062338483648183285
2005-10-26,-0.012545369733216294
2005-10-27,-0.003677592365452176
2005-10-28,0.01510098834788609
2005-10-31,0.004628328196663256
2005-11-01,-0.002962149060479091
2005-11-02,0.0
2005-11-03,0.006270703879407202
2005-11-04,0.00524762997584749
2005-11-07,0.0019576327050707665
2005-11-08,-0.002279280891506974
2005-11-09,0.0009790914798011308
2005-11-10,0.013041460303180097
2005-11-11,0.0003224862302910747
2005-11-14,-0.006756961575448472
2005-11-15,0.005183384229669352
2005-11-16,-0.001933832986104278
2005-11-17,0.005166559319580211
2005-11-18,0.004175975383504449
2005-11-21,0.0019192581328140168
2005-11-22,-0.005747090668789645
2005-11-23,0.002568872392124666
2005-11-25,0.0012814919625792065
2005-11-28,-0.01055700229564438
2005-11-29,0.0009701743171470767
2005-11-30,-0.006459869349286662
2005-12-01,0.010077309717926308
2005-12-02,0.0035410748210751297
2005-12-05,0.0019241826369802428
2005-12-06,-0.001920487268723181
2005-12-07,-0.004169887240692005
2005-12-08,0.0035430936746152497
2005-12-09,0.0012836119488337516
2005-12-12,0.0003204482144665288
2005-12-13,0.010894264626077899
2005-12-14,0.002852382409910925
2005-12-15,0.0028445261610157146
2005-12-16,0.0023397107843756704
2005-12-19,0.00883298259723575
2005-12-20,-0.0012506496045502358
2005-12-21,0.0031307926697650146
2005-12-22,0.00655382490192391
2005-12-23,0.0012405142620233178
2005-12-27,-0.008052098886533243
2005-12-28,0.0
2005-12-29,-0.0034338764379041598
2005-12-30,-0.006265677826079119
2006-01-03,0.012295015375893836
2006-01-04,0.00996578209485377
2006-01-05,-0.002466840519555036
2006-01-06,0.006491605330414929
2006-01-09,0.004606433492715611
2006-01-10,-0.0036682162500346616
2006-01-11,-0.002454977858832086
2006-01-12,-0.0009225710940008458
2006-01-13,-0.0006158645819045461
2006-01-17,-0.0027725581254607334
2006-01-18,0.0015449352499321556
2006-01-19,0.005243412025713878
2006-01-20,-0.01902462943082106
2006-01-23,-0.0006255205637669681
2006-01-24,-0.004694467320607298
2006-01-25,-0.0012581528124047114
2006-01-26,0.005038016433430714
2006-01-27,0.01159114047120835
2006-01-30,-0.004644953114662398
2006-01-31,-0.0003112317641442708
2006-02-01,0.006224977494389661
2006-02-02,-0.008041964579032168
2006-02-03,-0.0018715502154011965
2006-02-06,-0.009059429598525903
2006-02-07,-0.0015762534847673093
2006-02-08,0.012946042111146694
2006-02-09,0.0009350210817140603
2006-02-10,-0.002179985945767293
2006-02-13,-0.0012486443752849352
2006-02-14,0.009688122399041932
2006-02-15,0.0058798666181272274
2006-02-16,0.006461479831071371
2006-02-17,-0.0006112868801501081
2006-02-21,-0.005200024631521805
2006-02-22,0.00861008722354839
2006-02-23,-0.003658642832068626
2006-02-24,0.0
2006-02-27,0.007650326917463701
2006-02-28,-0.013058705173848772
2006-03-01,0.000923436242257214
2006-03-02,-0.0018445049786122159
2006-03-03,-0.003387841351027876
2006-03-06,-0.005253469632300445
2006-03-07,0.0003109999074544234
2006-03-08,0.006832412439681912
2006-03-09,-0.0033928988335349963
2006-03-10,0.003713626342844778
2006-03-13,-0.0006168141387480341
2006-03-14,0.007096366818047262
2006-03-15,0.0033705281907852047
2006-03-16,0.0
2006-03-17,0.002358694802261363
2006-03-20,0.0018331461361313917
2006-03-21,-0.006100810446576399
2006-03-22,0.010129055745841109
2006-03-23,-0.005469404507183584
2006-03-24,-0.0015276342795873532
2006-03-27,-0.007650022184175431
2006-03-28,-0.009250762237032029
2006-03-29,0.0028010074284749997
2006-03-30,-0.001862011165722821
2006-03-31,-0.005597123209470034
2006-04-03,-0.0006259730630578941
2006-04-04,0.0012519729071616137
2006-04-05,-0.0031248839063477973
2006-04-06,-0.00752334863589299
2006-04-07,-0.01200248536441817
2006-04-10,-0.001918482218485007
2006-04-11,-0.010890257040252926
2006-04-12,0.006800795449715569
2006-04-13,-0.0022518497089724088
2006-04-17,-0.005802474145426562
2006-04-18,0.009403272194302037
2006-04-19,-0.005782056315326023
2006-04-20,0.00904623165072227
2006-04-21,-0.002241239688717145
2006-04-24,-0.0038509652703612174
2006-04-25,-0.0061210703736797045
2006-04-26,0.0
2006-04-27,-0.005510564377972371
2006-04-28,0.01010446006436605
2006-05-01,-0.008712482438255731
2006-05-02,0.0
2006-05-03,-0.011067941291652672
2006-05-04,0.003291605140888665
2006-05-05,0.00984268279220779
2006-05-08,-0.0003250576453034393
2006-05-09,-0.007150009737418417
2006-05-10,-0.0009815465895679498
2006-05-11,-0.001965726943554569
2006-05-12,-0.0022983360043796752
2006-05-15,0.014149065223746149
2006-05-16,0.0025959523668441786
2006-05-17,-0.01035605297012554
2006-05-18,-0.004251364276578573
2006-05-19,-0.005582601130158071
2006-05-22,-0.004293040233173562
2006-05-23,-0.004643667333042556
2006-05-24,0.002999237755353157
2006-05-25,0.009301957770768254
2006-05-26,0.005595551676297328
2006-05-30,-0.013092716931348503
2006-05-31,0.0063014891314723265
2006-06-01,0.014172650945713627
2006-06-02,0.003900211915593088
2006-06-05,-0.01553927967412172
2006-06-06,0.0016446211954039835
2006-06-07,0.004595789018247087
2006-06-08,0.0016341457712172325
2006-06-09,-0.0071778261972184065
2006-06-12,-0.010187296385988587
2006-06-13,-0.0026558359185957503
2006-06-14,0.0016644295205869852
2006-06-15,0.012296490877117039
2006-06-16,-0.0012855458868094027
2006-06-19,-0.007588109233195639
2006-06-20,-0.003656557620582701
2006-06-21,0.005004684934468484
2006-06-22,-0.005643837927231443
2006-06-23,0.0010014086111298504
2006-06-26,-0.003668843540649891
2006-06-27,-0.010378234989508739
2006-06-28,0.0
2006-06-29,0.017253173953042378
2006-06-30,0.005653219813245514
2006-07-03,0.001983876253337069
2006-07-05,-0.000990283687046345
2006-07-06,0.0036342263721724777
2006-07-07,0.0009873230472847716
2006-07-10,0.003617318716365947
2006-07-11,0.002293537503039067
2006-07-12,-0.0035961208499845077
2006-07-13,-0.01049830367922433
2006-07-14,-0.006299546319644689
2006-07-17,0.004003765830710604
2006-07-18,0.0
2006-07-19,0.023595854049223597
2006-07-20,0.000973859532443111
2006-07-21,0.004541212382450643
2006-07-24,0.01937373765692163
2006-07-25,0.008552488281338144
2006-07-26,0.004710838336824619
2006-07-27,-0.00500146219785047
2006-07-28,0.005340802053982463
2006-07-31,-0.0034377498955091568
2006-08-01,0.0
2006-08-02,0.006271496505517948
2006-08-03,-0.008725056622971072
2006-08-04,0.0003140600594371268
2006-08-07,-0.0031425621663475622
2006-08-08,-0.00031545810616662173
2006-08-09,0.0009464194263171244
2006-08-10,-0.0009455245635022758
2006-08-11,-0.004730575964546624
2006-08-14,0.0022183836808611357
2006-08-15,0.008536266828001793
2006-08-16,0.008777525797375674
2006-08-17,0.002485840965969599
2006-08-18,0.0015503899150890454
2006-08-21,-0.003404930908591508
2006-08-22,0.0031055587887787173
2006-08-23,-0.0006194211341081779
2006-08-24,0.006815531122540408
2006-08-25,0.000615361984646734
2006-08-28,0.006458027681923273
2006-08-29,0.004582576188911114
2006-08-30,0.0006084131021455441
2006-08-31,-0.003039401278267184
2006-09-01,0.005182448630179026
2006-09-05,-0.004549545866337601
2006-09-06,-0.003655928131352404
2006-09-07,-0.007339669379699543
2006-09-08,0.008009645918667596
2006-09-11,0.006418390300014343
2006-09-12,0.011539285024604329
2006-09-13,-0.0021008712654406736
2006-09-14,-0.001203647188032675
2006-09-15,0.0016018194150198006
2006-09-18,-0.00030155819033494957
2006-09-19,0.0015088100577664854
2006-09-20,0.00391810691317529
2006-09-21,-0.006304091349513152
2006-09-22,-0.006344972574023666
2006-09-25,0.003953222942448376
2006-09-26,0.0009082046817874279
2006-09-27,0.002723192273051067
2006-09-28,-0.001810477366131824
2006-09-29,0.003325255667176119
2006-10-02,-0.00572459502249989
2006-10-03,0.0030304793581268363
2006-10-04,0.008761079133480676
2006-10-05,0.0
2006-10-06,-0.00389338412641127
2006-10-09,-0.0021045761563485144
2006-10-10,-0.004218190409028155
2006-10-11,-0.00030246019816115854
2006-10-12,0.006053378269092136
2006-10-13,-0.0033092491215079844
2006-10-16,0.0015088100577664854
2006-10-17,0.0027125231721518706
2006-10-18,0.01082050035974147
2006-10-19,-0.0008919698413815125
2006-10-20,0.007738101577903889
2006-10-23,0.0026580481755063
2006-10-24,-0.0032396499230343823
2006-10-25,-0.0059102708051373964
2006-10-26,0.0038641313218754636
2006-10-27,-0.004145822421383949
2006-10-30,-0.0056493805685576826
2006-10-31,-0.0041868141390432045
2006-11-01,-0.007207515147218402
2006-11-02,0.005445223744038552
2006-11-03,-0.005114600868625696
2006-11-06,0.012095695031846931
2006-11-07,0.007768235524953759
2006-11-08,-0.015120110354857497
2006-11-09,-0.023479604766940443
2006-11-10,0.001540737672102166
2006-11-13,0.001846698539327729
2006-11-14,0.008294989481422599
2006-11-15,0.004875312259466025
2006-11-16,0.004244887752600013
2006-11-17,0.003019499746480081
2006-11-20,-0.0024082635371567296
2006-11-21,-0.0015088385883594846
2006-11-22,0.0021157113480141376
2006-11-24,-0.004221844817323017
2006-11-27,-0.006662998476296367
2006-11-28,0.002134091629312662
2006-11-29,0.006997605254951633
2006-11-30,0.0048335847606408855
2006-12-01,-0.0009018120874456637
2006-12-04,-0.004815157753016441
2006-12-05,0.003931220003440261
2006-12-06,0.0015060312440748902
2006-12-07,-0.002105530161233604
2006-12-08,0.0018086975727424903
2006-12-11,0.002105600945114139
2006-12-12,0.0003004200830063475
2006-12-13,-0.002100866267691015
2006-12-14,0.005112661606508029
2006-12-15,0.0032128725229996213
2006-12-18,0.0020953599466748685
2006-12-19,0.00507740952990221
2006-12-20,0.0005942688409281693
2006-12-21,-0.0026723844047518153
2006-12-22,-0.00416958152732172
2006-12-26,0.0005981599022442108
2006-12-27,0.004782179955042265
2006-12-28,-0.0011897559401315982
2006-12-29,-0.002680733975055749
2007-01-03,0.0002985540037070411
2007-01-04,0.011343731542067248
2007-01-05,-0.005608561524152567
2007-01-08,0.0011878376859337791
2007-01-09,-0.001186428401566797
2007-01-10,0.0017813220601057278
2007-01-11,0.010962815909271395
2007-01-12,0.004689598410821727
2007-01-16,0.0023336214615850004
2007-01-17,0.005820664513085383
2007-01-18,0.00289325920351291
2007-01-19,0.0002887062344192337
2007-01-22,-0.006056935934695695
2007-01-23,-0.0052233958398029134
2007-01-24,0.007584677332328926
2007-01-25,-0.003474197973808324
2007-01-26,-0.005520648210898149
2007-01-29,-0.0014601878208471142
2007-01-30,0.004973346726606875
2007-01-31,0.004658507924724109
2007-02-01,0.00840315980278028
2007-02-02,-0.002011741762592001
2007-02-05,-0.00028751123090742237
2007-02-06,-0.0028809981287232223
2007-02-07,0.0014445842580750323
2007-02-08,-0.0008652546302675423
2007-02-09,-0.002886577376783994
2007-02-12,-0.004342863042708589
2007-02-13,0.004070832989286455
2007-02-14,0.0052128071585055835
2007-02-15,0.004609577524399278
2007-02-16,-0.004014873463369262
2007-02-20,0.0005757887497437331
2007-02-21,-0.0046042719403093235
2007-02-22,-0.0014452211259875503
2007-02-23,-0.004342863042708589
2007-02-26,0.004070832989286455
2007-02-27,-0.030408311512145736
2007-02-28,0.006869745030179786
2007-03-01,-0.004449950764436106
2007-03-02,-0.008939048274143713
2007-03-05,-0.005111234850751378
2007-03-06,0.010577150514219813
2007-03-07,0.00029915953599468637
2007-03-08,0.0032882590693057434
2007-03-09,0.002085836084195103
2007-03-12,0.0
2007-03-13,-0.016354327756355813
2007-03-14,0.003929788508077792
2007-03-15,0.002409130124760628
2007-03-16,0.0010251949001509608
2007-03-19,0.007831226917506484
2007-03-20,0.005080459360247591
2007-03-21,0.010109872886276738
2007-03-22,0.0035329963438386347
2007-03-23,-0.00498711397135454
2007-03-26,0.0014739062854802754
2007-03-27,-0.007064665813981241
2007-03-28,-0.0068192905302950635
2007-03-29,0.0047762506207060795
2007-03-30,-0.00029688496074053994
2007-04-02,0.005349219596538779
2007-04-03,0.010345965636129995
2007-04-04,0.005851242079917496
2007-04-05,0.0069805679312640034
2007-04-09,0.0002890353807949442
2007-04-10,0.0014436874239098785
2007-04-11,-0.004324971492420948
2007-04-12,0.011294308617219029
2007-04-13,0.014604672578014899
2007-04-16,0.009596696721169806
2007-04-17,0.003075318355749479
2007-04-18,-0.00027903299106957213
2007-04-19,0.004181858473343292
2007-04-20,0.003887304531554836
2007-04-23,0.0011057291950415937
2007-04-24,0.0
2007-04-25,0.0030390813423930574
2007-04-26,0.0011014534746169868
2007-04-27,-0.003301454238731183
2007-04-30,-0.0033123899425472336
2007-05-01,0.002215549938645367
2007-05-02,0.006355460026495008
2007-05-03,0.0021966911456907656
2007-05-04,0.005479109546451477
2007-05-07,0.002179932183259181
2007-05-08,-0.0038064750950645987
2007-05-09,0.003275325155368547
2007-05-10,-0.01768247594477579
2007-05-11,0.003877469382912002
2007-05-14,-0.0011034230544177959
2007-05-15,-0.0011051545026936616
2007-05-16,0.01133514359996357
2007-05-17,-0.003827288071796442
2007-05-18,0.004116446504385696
2007-05-21,0.0021868484028340074
2007-05-22,-0.0005453202957773629
2007-05-23,0.0035468052853309118
2007-05-24,-0.0038064750950645987
2007-05-25,-0.0005455498286934812
2007-05-29,0.0005458476157667036
2007-05-30,0.00027324527830563383
2007-05-31,0.0021826160168567643
2007-06-01,0.0010892922213707745
2007-06-04,-0.001904151117216868
2007-06-05,-0.002452225031363553
2007-06-06,-0.009287016037055063
2007-06-07,-0.014887855504487346
2007-06-08,0.003357851212685281
2007-06-11,0.00027941451639024173
2007-06-12,-0.0072506962709099065
2007-06-13,0.008145995302097475
2007-06-14,0.002786672023160408
2007-06-15,0.0076257157189227875
2007-06-18,-0.0058215529941618716
2007-06-19,0.0
2007-06-20,-0.012548991287283706
2007-06-21,0.00282441884513851
2007-06-22,-0.015206855702860511
2007-06-25,-0.0017163952472141197
2007-06-26,0.005156074871337957
2007-06-27,0.008264564672828323
2007-06-28,0.0008480293027406383
2007-06-29,-0.0028238230390327246
2007-07-02,0.005664236686224289
2007-07-03,0.0016894030803014104
2007-07-05,-0.0002812158697684808
2007-07-06,0.0022493956941473936
2007-07-09,-0.003086042240730391
2007-07-10,-0.008443895877965235
2007-07-11,0.0034064107983506897
2007-07-12,0.018670164016610924
2007-07-13,-0.0024989933867449743
2007-07-16,0.0011137562107326193
2007-07-17,-0.0030590187774851563
2007-07-18,-0.0027891649225804116
2007-07-19,-0.005315017567346203
2007-07-20,-0.00928036098310403
2007-07-23,0.007664386868138973
2007-07-24,-0.010141132550403498
2007-07-25,-0.0005690139982547082
2007-07-26,-0.02050119762214675
2007-07-27,-0.02383671888577632
2007-07-30,0.012507154484723282
2007-07-31,-0.010882271430221357
2007-08-01,0.006838725998411732
2007-08-02,0.008565016630790234
2007-08-03,-0.0137631002127665
2007-08-06,0.019596068774829334
2007-08-07,0.004659466085533248
2007-08-08,0.01159444927971176
2007-08-09,-0.023495893319244177
2007-08-10,-0.005281802127113933
2007-08-13,0.002950148763797289
2007-08-14,-0.008235389658615477
2007-08-15,-0.0023724511303222506
2007-08-16,0.0002970362461831577
2007-08-17,0.002377621983026712
2007-08-20,0.0047433391299833705
2007-08-21,0.0026554738088964136
2007-08-22,0.005003438510651881
2007-08-23,0.006441761662000278
2007-08-24,0.006110417350037256
2007-08-27,-0.006940878603947764
2007-08-28,-0.010191799699096449
2007-08-29,0.007354871156110887
2007-08-30,0.0
2007-08-31,0.00467291951065385
2007-09-04,0.008720808776128353
2007-09-05,-0.002017258147711254
2007-09-06,0.003176580499772541
2007-09-07,-0.010650772493004501
2007-09-10,0.0008730263776273173
2007-09-11,0.00755822337324874
2007-09-12,0.0043276186174721065
2007-09-13,0.0022985421379062565
2007-09-14,-0.002866437526015675
2007-09-17,-0.0031618952208323226
2007-09-18,0.017878119986835417
2007-09-19,0.00396526684138343
2007-09-20,-0.001128022897101233
2007-09-21,0.004903825395030426
2007-09-24,-0.001974539083938409
2007-09-25,-0.0033918438719328092
2007-09-26,0.005672089120861257
2007-09-27,0.003948335392174318
2007-09-28,-0.0070222849732506365
2007-10-01,0.015276135315147599
2007-10-02,-0.005573398296025434
2007-10-03,0.003923332973750249
2007-10-04,-0.001116487770930874
2007-10-05,0.012852492076280253
2007-10-08,-0.006896078242453418
2007-10-09,0.008332728036579251
2007-10-10,0.0016531933998813475
2007-10-11,-0.008525823721823977
2007-10-12,0.005547643137394198
2007-10-15,-0.010758728825472241
2007-10-16,-0.007529295024966576
2007-10-17,0.000843123749122654
2007-10-18,0.00028087827619383
2007-10-19,-0.012068547508832794
2007-10-22,0.0
2007-10-23,0.011647517313407851
2007-10-24,-0.007301049357027245
2007-10-25,0.005940446698456281
2007-10-26,0.003374970059676574
2007-10-29,0.00420395160844822
2007-10-30,-0.001116487770930874
2007-10-31,0.006146518394983813
2007-11-01,-0.01388459216843052
2007-11-02,-0.002816298921111904
2007-11-05,-0.0005650138496301471
2007-11-06,0.005368920987230963
2007-11-07,-0.022765713056644432
2007-11-08,0.00661518199459965
2007-11-09,-0.0025718582156160075
2007-11-12,0.0025784897256007078
2007-11-13,0.013142441765079171
2007-11-14,0.003948335392174318
2007-11-15,-0.006179841097604277
2007-11-16,0.004522607055745365
2007-11-19,-0.005627473707756292
2007-11-20,0.001980610040385633
2007-11-21,-0.022310365603221527
2007-11-23,0.016175707463739863
2007-11-26,-0.0076749049507768285
2007-11-27,0.012890340788685783
2007-11-28,0.023755819129233746
2007-11-29,0.006077485600137766
2007-11-30,0.001372676613322632
2007-12-03,-0.0063064638642438275
2007-12-04,-0.0002761454961888177
2007-12-05,0.00800455591837057
2007-12-06,0.006845598222558147
2007-12-07,-0.0005441873868599068
2007-12-10,0.001904906288593411
2007-12-11,-0.015480572894897349
2007-12-12,0.0005515586643318748
2007-12-13,-0.0005512546150727715
2007-12-14,-0.015172213100866694
2007-12-17,-0.010644522961226643
2007-12-18,0.007644334072086645
2007-12-19,-0.0005617871328889024
2007-12-20,0.005903706037316381
2007-12-21,0.006170934352734303
2007-12-24,0.003346057066270669
2007-12-26,-0.0011113417463540776
2007-12-27,-0.01029253195266322
2007-12-28,-0.003934556671878586
2007-12-31,-0.003668450022050851
2008-01-02,-0.010478349638426532
2008-01-03,0.006010050624836616
2008-01-04,-0.010241328787789827
2008-01-07,0.019832736807039675
2008-01-08,0.008173509548541125
2008-01-09,0.01789230518876117
2008-01-10,-0.0013735306497837385
2008-01-11,0.003025361909188451
2008-01-14,-0.00767736706731903
2008-01-15,-0.01132904643375865
2008-01-16,0.0025150677565122237
2008-01-17,-0.019235904432574835
2008-01-18,-0.014497330577111778
2008-01-22,-0.03634206347557967
2008-01-23,0.007183366972751015
2008-01-24,-0.003863748417242796
2008-01-25,-0.01581100227093435
2008-01-28,0.01273123280162447
2008-01-29,0.002693478509110614
2008-01-30,-0.011641663743353736
2008-01-31,0.017819470572958185
2008-02-01,0.0047475980543099094
2008-02-04,0.003544298981323468
2008-02-05,-0.01824632941566484
2008-02-06,0.0026978302917104457
2008-02-07,-0.003886146339195151
2008-02-08,-0.0063026499483496146
2008-02-11,-0.0030202224414785928
2008-02-12,0.014540826080106983
2008-02-13,-0.0014926640460538598
2008-02-14,-0.00418666248838262
2008-02-15,0.0009008183009542314
2008-02-19,0.01260144136336061
2008-02-20,-0.0029630272143703618
2008-02-21,-0.010401220388278176
2008-02-22,0.00210225011138343
2008-02-25,0.01288584541458171
2008-02-26,-0.008876086424844054
2008-02-27,0.004477827531417011
2008-02-28,-0.011590311471674664
2008-02-29,-0.01382997777129591
2008-03-03,-0.00030503634890088893
2008-03-04,0.0012202781301420274
2008-03-05,-0.001827667868681604
2008-03-06,-0.020140678474918072
2008-03-07,-0.01152275871652153
2008-03-10,-0.023314160883582624
2008-03-11,0.009676866777780013
2008-03-12,0.0
2008-03-13,-0.0012776989539482475
2008-03-14,-0.018553729035762134
2008-03-17,-0.0013049696041939063
2008-03-18,0.03133233482528408
2008-03-19,-0.012974710501046927
2008-03-20,0.0012560118312436863
2008-03-24,0.013187804978051831
2008-03-25,0.0019044573637156947
2008-03-26,-0.009822603386369755
2008-03-27,0.005120184186488741
2008-03-28,-0.0025468847386928006
2008-03-31,-0.005106775846853928
2008-04-01,0.01604067385198138
2008-04-02,-0.006946763457337579
2008-04-03,-0.0031793919568295914
2008-04-04,0.00797441389072362
2008-04-07,0.011392236420789681
2008-04-08,-0.0034415389031169363
2008-04-09,-0.004709519603791734
2008-04-10,0.007886532091912812
2008-04-11,-0.013145804365431779
2008-04-14,-0.004440251066905376
2008-04-15,-0.0009551921695170051
2008-04-16,0.005420424546722646
2008-04-17,-0.006342979589859188
2008-04-18,0.00957512150808304
2008-04-21,-0.0031613810914318252
2008-04-22,-0.010466495062281367
2008-04-23,0.0032052859353510765
2008-04-24,0.003195294756488387
2008-04-25,0.013057104971891276
2008-04-28,0.00597336288751138
2008-04-29,-0.01093815233759099
2008-04-30,-0.0053708447691691585
2008-05-01,0.017789044859244152
2008-05-02,0.0003122633921373019
